case_id,time_s,q_mAh_cm2,voltage_V,S_direct,S_reconstructed,cI2_surf_free_avg_mol_m3,cI2_surf_tot_avg_mol_m3,beta_surf_avg,cI_minus_surf_avg_mol_m3,eps_s_avg,eps_s_reg_avg,theta_avg,A_bare_avg,K_perm_rel_avg,D_rel_avg,eps_l_eff_avg,Rfilm_avg_ohm_m2,R_precip_avg,R_diss_avg
matched_control_refined,0,0,1.40071739838,0.185496680423,0.185496680423,0.0822368616541,103.839516293,1262.70664481,1688.48145112,0,1e-09,5.99998200002e-06,0.999994000018,1,1,0.85,0,1.71015216279e-14,0
matched_control_refined,10,0.111111111111,1.40062240382,0.186674273193,0.186674273193,0.0827589277824,104.392260773,1261.51271673,1686.82321768,0,1e-09,5.99998200002e-06,0.999994000018,1,1,0.85,0,1.71267084183e-14,0
matched_control_refined,20,0.222222222222,1.40060616856,0.187416803667,0.187416803667,0.0830881162923,104.743114794,1260.75487205,1685.77065562,0,1e-09,5.99998200002e-06,0.999994000018,1,1,0.85,0,1.71424271941e-14,0
matched_control_refined,30,0.333333333333,1.40060508675,0.188101688417,0.188101688417,0.0833917485314,105.067821615,1260.05350531,1684.79653515,0,1e-09,5.99998200002e-06,0.999994000018,1,1,0.85,0,1.71568423896e-14,0
matched_control_refined,40,0.444444444444,1.40061237415,0.188780198086,0.188780198086,0.0836925544847,105.389826019,1259.3579758,1683.83052194,0,1e-09,5.99998200002e-06,0.999994000018,1,1,0.85,0,1.71710964278e-14,0
matched_control_refined,50,0.555555555556,1.40061500516,0.189458044896,0.189458044896,0.0839930665708,105.710771158,1258.6647343,1682.86768652,0,1e-09,5.99998200002e-06,0.999994000018,1,1,0.85,0,1.71853897482e-14,0
matched_control_refined,60,0.666666666667,1.40061252928,0.190138112432,0.190138112432,0.0842945631781,106.032036145,1257.97080193,1681.90389156,0,1e-09,5.99998200002e-06,0.999994000018,1,1,0.85,0,1.71997821629e-14,0
matched_control_refined,70,0.777777777778,1.40061005341,0.190818986004,0.190818986004,0.0845964171283,106.353301132,1257.27686956,1680.9400966,0,1e-09,5.99998200002e-06,0.999994000018,1,1,0.85,0,1.72142177265e-14,0
matched_control_refined,80,0.888888888889,1.40060757754,0.191500667143,0.191500667143,0.0848986291002,106.674566118,1256.58293718,1679.97630164,0,1e-09,5.99998200002e-06,0.999994000018,1,1,0.85,0,1.72286966472e-14,0
matched_control_refined,90,1,1.40060343214,0.19218322637,0.19218322637,0.0852012303573,106.995791987,1255.88908931,1679.01262404,0,1e-09,5.99998200002e-06,0.999994000018,1,1,0.85,0,1.72432261093e-14,0
