case_id,time_s,q_mAh_cm2,voltage_V,S_direct,S_reconstructed,cI2_surf_free_avg_mol_m3,cI2_surf_tot_avg_mol_m3,beta_surf_avg,cI_minus_surf_avg_mol_m3,eps_s_avg,eps_s_reg_avg,theta_avg,A_bare_avg,K_perm_rel_avg,D_rel_avg,eps_l_eff_avg,Rfilm_avg_ohm_m2,R_precip_avg,R_diss_avg
matched_physical_dense_true_mesh,0,0,1.40134426855,0.185497468787,0.185497468787,0.0822372111623,103.839460109,1262.70676617,1688.48161967,8.46077598404e-21,1e-09,8.89577816601e-05,0.999911042218,1,1,0.85,2.37775038511e-14,1.71015681935e-14,2.80213038931e-25
matched_physical_dense_true_mesh,10,0.111111111111,1.40123643516,0.186677459873,0.186677459873,0.0827603405437,104.391600527,1261.51414286,1686.82519842,2.22095369581e-20,1e-09,8.89577816601e-05,0.999911042218,1,1,0.85,6.24159476092e-14,1.71269444149e-14,7.33953998783e-25
matched_physical_dense_true_mesh,20,0.222222222222,1.40126556637,0.187424021148,0.187424021148,0.0830913160424,104.743629113,1260.75376112,1685.76911266,6.00662215017e-18,1e-09,8.89577816601e-05,0.999911042218,1,1,0.85,1.68805416402e-11,1.7142810371e-14,1.97251281624e-22
matched_physical_dense_true_mesh,30,0.333333333333,1.40127140462,0.188103798107,0.188103798107,0.0833926838277,105.065629432,1260.05824043,1684.8031117,6.6360245636e-18,1e-09,8.89577816601e-05,0.999911042218,1,1,0.85,1.86493650126e-11,1.71571410228e-14,2.17861581568e-22
matched_physical_dense_true_mesh,40,0.444444444444,1.4012730292,0.188784004357,0.188784004357,0.0836942419315,105.387467973,1259.36306918,1683.83759608,6.64977332458e-18,1e-09,8.89577816601e-05,0.999911042218,1,1,0.85,1.86880034564e-11,1.7171505084e-14,2.18107238522e-22
matched_physical_dense_true_mesh,50,0.555555555556,1.40127465377,0.189464969801,0.189464969801,0.0839961366117,105.709306514,1258.66789793,1682.87208046,6.65506130957e-18,1e-09,8.89577816601e-05,0.999911042218,1,1,0.85,1.87028643963e-11,1.71859095471e-14,2.18084239494e-22
matched_physical_dense_true_mesh,60,0.666666666667,1.40127824117,0.190146277253,0.190146277253,0.0842981829153,106.03092724,1257.97319716,1681.90721828,6.67409805553e-18,1e-09,8.89577816601e-05,0.999911042218,1,1,0.85,1.87563637799e-11,1.72003472737e-14,2.18514190968e-22
matched_physical_dense_true_mesh,70,0.777777777778,1.40128217902,0.19082826522,0.19082826522,0.084600530914,106.352509076,1257.2785804,1680.94247277,6.67740304615e-18,1e-09,8.89577816601e-05,0.999911042218,1,1,0.85,1.87656518674e-11,1.72148240882e-14,2.18424183295e-22
matched_physical_dense_true_mesh,80,0.888888888889,1.40128611687,0.191511009142,0.191511009142,0.084903214053,106.674090912,1256.58396363,1679.97772727,6.69115180712e-18,1e-09,8.89577816601e-05,0.999911042218,1,1,0.85,1.88042903111e-11,1.72293414371e-14,2.18679727497e-22
matched_physical_dense_true_mesh,90,1,1.40129005472,0.19219451028,0.19219451028,0.0852062328909,106.995672747,1255.88934687,1679.01298176,6.73583528029e-18,1e-09,8.89577816601e-05,0.999911042218,1,1,0.85,1.89298652533e-11,1.72438994912e-14,2.19943971036e-22
