Q_mAh_cm2,voltage_V,S_direct_avg,eps_s_feedback_avg,eps_s_tcd_native_raw_avg,eps_s_ode_avg,N_i2_ode_avg,R_precip_fraction_per_s_avg,R_diss_fraction_per_s_avg,i0_i2s_phase_A_m2_avg,j_bare_geom_A_m2,j_i2s_geom_A_m2,j_positive_geom_A_m2,cI2_total_avg_mol_m3,cI2_tank_mol_m3
28.7777777778,1.41487908222,0.387261358659,5.08281117241e-18,-2.40918396344e-14,5.33073413569e-11,1,2.27220810578e-14,8.53934957477e-24,0,341.654632757,0,341.654632757,82.5947289172,82.1189101919
28.8888888889,1.41491756342,0.388152759132,5.08281117241e-18,-2.40918396344e-14,5.35736825227e-11,1,2.27551119201e-14,8.52694995236e-24,0,337.874849597,0,337.874849597,82.9072325909,82.4314580257
29,1.41495604461,0.38904527047,5.08281117241e-18,-2.40918396344e-14,5.38400236884e-11,1,2.27882802285e-14,8.51453492709e-24,0,334.209558426,0,334.209558426,83.2197362646,82.7440058595
29.1111111111,1.41499452581,0.389938894751,5.08281117241e-18,-2.40918396344e-14,5.41063648541e-11,1,2.28215868423e-14,8.50210447045e-24,0,330.657898943,0,330.657898943,83.5322399382,83.0565536933
29.2222222222,1.41503300701,0.390833634058,5.08281117241e-18,-2.40918396344e-14,5.43727060198e-11,1,2.28550326283e-14,8.48965855388e-24,0,327.219020561,0,327.219020561,83.8447436119,83.369101527
29.3333333333,1.4150714882,0.391729490479,5.08281117241e-18,-2.40918396344e-14,5.46390471856e-11,1,2.28886184602e-14,8.47719714872e-24,0,323.892082259,0,323.892082259,84.1572472855,83.6816493608
29.4444444444,1.4151099694,0.392626466109,5.08281117241e-18,-2.40918396344e-14,5.49053883513e-11,1,2.29223452194e-14,8.46472022628e-24,0,320.676252442,0,320.676252442,84.4697509592,83.9941971946
29.5555555556,1.41514845059,0.393524563045,5.08281117241e-18,-2.40918396344e-14,5.5171729517e-11,1,2.29562137944e-14,8.45222775776e-24,0,317.570708793,0,317.570708793,84.7822546329,84.3067450284
29.6666666667,1.41518693179,0.394423783392,5.08281117241e-18,-2.40918396344e-14,5.54380706827e-11,1,2.29902250814e-14,8.43971971433e-24,0,314.574638139,0,314.574638139,85.0947583065,84.6192928622
29.7777777778,1.41522541299,0.395324129259,5.08281117241e-18,-2.40918396344e-14,5.57044118485e-11,1,2.30243799841e-14,8.42719606706e-24,0,311.687236311,0,311.687236311,85.4072619802,84.931840696
29.8888888889,1.41526389418,0.39622560276,5.09603113488e-18,-2.40918396344e-14,5.59707530142e-11,1,2.30586794136e-14,8.43660681602e-24,0,308.90770801,0,308.90770801,85.7197656538,85.2443885298
30,1.41530237538,0.397128206016,5.09603113488e-18,-2.40918396344e-14,5.62370941799e-11,1,2.30931242891e-14,8.42401928737e-24,0,306.235266679,0,306.235266679,86.0322693275,85.5569363636
30.1111111111,1.41534085657,0.398031941152,5.10925109736e-18,-2.40918396344e-14,5.65034353457e-11,1,2.31277155375e-14,8.43330085871e-24,0,303.669134368,0,303.669134368,86.3447730011,85.8694841974
30.2222222222,1.41537933777,0.398936810297,5.10925109736e-18,-2.40918396344e-14,5.67697765114e-11,1,2.31624540934e-14,8.42064916926e-24,0,301.208541616,0,301.208541616,86.6572766748,86.1820320312
30.3333333333,1.41541781897,0.399842815589,5.10925109736e-18,-2.40918396344e-14,5.70361176771e-11,1,2.31973408996e-14,8.40798164865e-24,0,298.852727316,0,298.852727316,86.9697803485,86.494579865
30.4444444444,1.41545630016,0.400749959168,5.10925109736e-18,-2.40918396344e-14,5.73024588428e-11,1,2.32323769068e-14,8.39529826738e-24,0,296.600938604,0,296.600938604,87.2822840221,86.8071276988
30.5555555556,1.41549478136,0.401658243181,5.10925109736e-18,-2.40918396344e-14,5.75688000086e-11,1,2.3267563074e-14,8.38259899589e-24,0,294.452430732,0,294.452430732,87.5947876958,87.1196755326
30.6666666667,1.41553326255,0.40256766978,5.10925109736e-18,-2.40918396344e-14,5.78351411743e-11,1,2.33029003682e-14,8.36988380456e-24,0,292.406466954,0,292.406466954,87.9072913694,87.4322233664
30.7777777778,1.41557174375,0.403478241122,5.10925109736e-18,-2.40918396344e-14,5.810148234e-11,1,2.33383897651e-14,8.35715266367e-24,0,290.462318409,0,290.462318409,88.2197950431,87.7447712002
30.8888888889,1.41561022495,0.404389959371,5.10925109736e-18,-2.40918396344e-14,5.83678235057e-11,1,2.33740322484e-14,8.34440554344e-24,0,288.619264008,0,288.619264008,88.5322987167,88.057319034
31,1.41564870614,0.405302826694,5.10925109736e-18,-2.40918396344e-14,5.86341646715e-11,1,2.34098288105e-14,8.33164241404e-24,0,286.876590327,0,286.876590327,88.8448023904,88.3698668678
31.1111111111,1.41568718734,0.406216845266,5.10925109736e-18,-2.40918396344e-14,5.89005058372e-11,1,2.34457804524e-14,8.31886324553e-24,0,285.233591492,0,285.233591492,89.1573060641,88.6824147016
31.2222222222,1.41572566853,0.407132017265,5.13040303732e-18,-2.40918396344e-14,5.91668470029e-11,1,2.34818881838e-14,8.34055806625e-24,0,283.689569074,0,283.689569074,89.4698097377,88.9949625354
31.3333333333,1.41576414973,0.408048344877,5.13040303732e-18,-2.40918396344e-14,5.94331881687e-11,1,2.35181530232e-14,8.32769380147e-24,0,282.243831987,0,282.243831987,89.7823134114,89.3075103692
31.4444444444,1.41580263093,0.408965830292,5.15155497728e-18,-2.40918396344e-14,5.96995293344e-11,1,2.35545759978e-14,8.34919750382e-24,0,280.895696382,0,280.895696382,90.094817085,89.620058203
31.5555555556,1.41584111212,0.409884475705,5.15155497728e-18,-2.40918396344e-14,5.99658705001e-11,1,2.35911581439e-14,8.33624775567e-24,0,279.644485545,0,279.644485545,90.4073207587,89.9326060368
31.6666666667,1.41587959332,0.410804283319,5.15155497728e-18,-2.40918396344e-14,6.02322116658e-11,1,2.36279005069e-14,8.32328168406e-24,0,278.489529799,0,278.489529799,90.7198244324,90.2451538706
31.7777777778,1.41591807451,0.411725255339,5.15155497728e-18,-2.40918396344e-14,6.04985528316e-11,1,2.36648041414e-14,8.31029925839e-24,0,277.430166407,0,277.430166407,91.032328106,90.5577017044
31.8888888889,1.41595655571,0.412647393979,5.15155497728e-18,-2.40918396344e-14,6.07648939973e-11,1,2.37018701111e-14,8.29730044797e-24,0,276.465739473,0,276.465739473,91.3448317797,90.8702495382
32,1.41599503691,0.413570701457,5.15155497728e-18,-2.40918396344e-14,6.1031235163e-11,1,2.37390994893e-14,8.28428522204e-24,0,275.595599851,0,275.595599851,91.6573354533,91.182797372
32.1111111111,1.4160335181,0.414495179997,5.15155497728e-18,-2.40918396344e-14,6.12975763287e-11,1,2.37764933586e-14,8.27125354978e-24,0,274.819105051,0,274.819105051,91.969839127,91.4953452058
32.2222222222,1.4160719993,0.415420831828,5.15155497728e-18,-2.40918396344e-14,6.15639174945e-11,1,2.38140528112e-14,8.25820540027e-24,0,274.135619147,0,274.135619147,92.2823428006,91.8078930396
32.3333333333,1.41611048049,0.416347659184,5.15155497728e-18,-2.40918396344e-14,6.18302586602e-11,1,2.38517789492e-14,8.24514074253e-24,0,273.54451269,0,273.54451269,92.5948464743,92.1204408734
32.4444444444,1.41614896169,0.417275664308,5.15155497728e-18,-2.40918396344e-14,6.20965998259e-11,1,2.38896728843e-14,8.23205954551e-24,0,273.045162616,0,273.045162616,92.907350148,92.4329887072
32.5555555556,1.41618744289,0.418204849446,5.15155497728e-18,-2.40918396344e-14,6.23629409917e-11,1,2.3927735738e-14,8.21896177808e-24,0,272.636952166,0,272.636952166,93.2198538216,92.745536541
32.6666666667,1.41622592408,0.419135216849,5.15155497728e-18,-2.40918396344e-14,6.26292821574e-11,1,2.39659686421e-14,8.20584740902e-24,0,272.319270794,0,272.319270794,93.5323574953,93.0580843748
32.7777777778,1.41626440528,0.420066768776,5.15155497728e-18,-2.40918396344e-14,6.28956233231e-11,1,2.40043727383e-14,8.19271640706e-24,0,272.09151409,0,272.09151409,93.8448611689,93.3706322086
32.8888888889,1.41630288647,0.42099950749,5.1938588572e-18,-2.40918396344e-14,6.31619644888e-11,1,2.40429491786e-14,8.24694707204e-24,0,271.953083694,0,271.953083694,94.1573648426,93.6831800424
33,1.41634136767,0.421933435262,5.1938588572e-18,-2.40918396344e-14,6.34283056546e-11,1,2.40816991256e-14,8.23367483043e-24,0,271.903387216,0,271.903387216,94.4698685162,93.9957278762
33.1111111111,1.41637984887,0.422868554365,5.1938588572e-18,-2.40918396344e-14,6.36946468203e-11,1,2.41206237519e-14,8.22038572465e-24,0,271.941838158,0,271.941838158,94.7823721899,94.30827571
33.2222222222,1.41641833006,0.423804867082,5.1938588572e-18,-2.40918396344e-14,6.3960987986e-11,1,2.41597242411e-14,8.20707972284e-24,0,272.067855837,0,272.067855837,95.0948758636,94.6208235438
33.3333333333,1.41645681126,0.424742375698,5.21501079716e-18,-2.40918396344e-14,6.42273291517e-11,1,2.41990017874e-14,8.22722973915e-24,0,272.280865306,0,272.280865306,95.4073795372,94.9333713776
33.4444444444,1.41649529245,0.425681082508,5.22823075963e-18,-2.40918396344e-14,6.44936703175e-11,1,2.42384575957e-14,8.23472226551e-24,0,272.580297279,0,272.580297279,95.7198832109,95.2459192114
33.5555555556,1.41653377365,0.426620989809,5.22823075963e-18,-2.40918396344e-14,6.47600114832e-11,1,2.4278092882e-14,8.22127717284e-24,0,272.965588061,0,272.965588061,96.0323868845,95.5584670452
33.6666666667,1.41657225485,0.427562099907,5.22823075963e-18,-2.40918396344e-14,6.50263526489e-11,1,2.43179088734e-14,8.20781494364e-24,0,273.43617947,0,273.43617947,96.3448905582,95.871014879
33.7777777778,1.41661073604,0.42850441511,5.22823075963e-18,-2.40918396344e-14,6.52926938147e-11,1,2.4357906808e-14,8.19433554548e-24,0,273.991518768,0,273.991518768,96.6573942319,96.1835627128
33.8888888889,1.41664921724,0.429447937737,5.22823075963e-18,-2.40918396344e-14,6.55590349804e-11,1,2.43980879355e-14,8.18083894582e-24,0,274.631058593,0,274.631058593,96.9698979055,96.4961105466
34,1.41668769843,0.430392670108,5.22823075963e-18,-2.40918396344e-14,6.58253761461e-11,1,2.44384535169e-14,8.16732511206e-24,0,275.354256884,0,275.354256884,97.2824015792,96.8086583804
34.1111111111,1.41672617963,0.431338614553,5.22823075963e-18,-2.40918396344e-14,6.60917173118e-11,1,2.44790048249e-14,8.15379401151e-24,0,276.160576819,0,276.160576819,97.5949052528,97.1212062142
34.2222222222,1.41676466083,0.432285773405,5.22823075963e-18,-2.40918396344e-14,6.63580584776e-11,1,2.45197431438e-14,8.14024561141e-24,0,277.049486746,0,277.049486746,97.9074089265,97.433754048
34.3333333333,1.41680314202,0.433234149005,5.22823075963e-18,-2.40918396344e-14,6.66243996433e-11,1,2.45606697699e-14,8.12667987891e-24,0,278.020460115,0,278.020460115,98.2199126001,97.7463018818
34.4444444444,1.41684162322,0.434183743699,5.22823075963e-18,-2.40918396344e-14,6.6890740809e-11,1,2.46017860114e-14,8.1130967811e-24,0,279.072975416,0,279.072975416,98.5324162738,98.0588497156
34.5555555556,1.41688010441,0.435134559839,5.22823075963e-18,-2.40918396344e-14,6.71570819747e-11,1,2.46430931887e-14,8.09949628495e-24,0,280.206516116,0,280.206516116,98.8449199475,98.3713975494
34.6666666667,1.41691858561,0.436086599783,5.22823075963e-18,-2.40918396344e-14,6.74234231405e-11,1,2.46845926346e-14,8.0858783574e-24,0,281.420570593,0,281.420570593,99.1574236211,98.6839453832
34.7777777778,1.41695706681,0.437039865897,5.22823075963e-18,-2.40918396344e-14,6.76897643062e-11,1,2.47262856941e-14,8.07224296527e-24,0,282.714632078,0,282.714632078,99.4699272948,98.996493217
34.8888888889,1.416995548,0.437994360549,5.22823075963e-18,-2.40918396344e-14,6.79561054719e-11,1,2.47681737249e-14,8.05859007532e-24,0,284.088198592,0,284.088198592,99.7824309684,99.3090410508
35,1.4170340292,0.438950086118,5.22823075963e-18,-2.40918396344e-14,6.82224466377e-11,1,2.48102580973e-14,8.04491965422e-24,0,285.540772887,0,285.540772887,100.094934642,99.6215888846
35.1111111111,1.41707251039,0.439907044985,5.22823075963e-18,-2.40918396344e-14,6.84887878034e-11,1,2.48525401948e-14,8.03123166856e-24,0,287.071862388,0,287.071862388,100.407438316,99.9341367184
35.2222222222,1.41711099159,0.440865239539,5.22823075963e-18,-2.40918396344e-14,6.87551289691e-11,1,2.48950214135e-14,8.01752608486e-24,0,288.680979135,0,288.680979135,100.719941989,100.246684552
35.3333333333,1.41714947279,0.441824672177,5.22823075963e-18,-2.40918396344e-14,6.90214701348e-11,1,2.49377031629e-14,8.00380286954e-24,0,290.367639726,0,290.367639726,101.032445663,100.559232386
35.4444444444,1.41718795398,0.442785345298,5.22823075963e-18,-2.40918396344e-14,6.92878113006e-11,1,2.49805868658e-14,7.99006198894e-24,0,292.131365261,0,292.131365261,101.344949337,100.87178022
35.5555555556,1.41722643518,0.44374726131,5.22823075963e-18,-2.40918396344e-14,6.95541524663e-11,1,2.50236739586e-14,7.97630340934e-24,0,293.971681288,0,293.971681288,101.65745301,101.184328054
35.6666666667,1.41726491637,0.444710422628,5.22823075963e-18,-2.40918396344e-14,6.9820493632e-11,1,2.50669658911e-14,7.96252709692e-24,0,295.888117746,0,295.888117746,101.969956684,101.496875887
35.7777777778,1.41730339757,0.44567483167,5.24938269959e-18,-2.40918396344e-14,7.00868347977e-11,1,2.5110464127e-14,7.98099707095e-24,0,297.880208916,0,297.880208916,102.282460358,101.809423721
35.8888888889,1.41734187877,0.446640490864,5.24938269959e-18,-2.40918396344e-14,7.03531759635e-11,1,2.51541701442e-14,7.96712942783e-24,0,299.947493365,0,299.947493365,102.594964031,102.121971555
36,1.41738035996,0.447607402641,5.24938269959e-18,-2.40918396344e-14,7.06195171292e-11,1,2.51980854345e-14,7.953243878e-24,0,302.089513895,0,302.089513895,102.907467705,102.434519389
36.1111111111,1.41741884116,0.448575569441,5.27053463955e-18,-2.40918396344e-14,7.08858582949e-11,1,2.5242211504e-14,7.97143693639e-24,0,304.305817495,0,304.305817495,103.219971379,102.747067223
36.2222222222,1.41745732235,0.449544993709,5.27053463955e-18,-2.40918396344e-14,7.11521994607e-11,1,2.52865498734e-14,7.95745949066e-24,0,306.595955286,0,306.595955286,103.532475052,103.059615056
36.3333333333,1.41749580355,0.450515677895,5.27053463955e-18,-2.40918396344e-14,7.14185406264e-11,1,2.5331102078e-14,7.94346396276e-24,0,308.959482476,0,308.959482476,103.844978726,103.37216289
36.4444444444,1.41753428475,0.451487624459,5.29168657951e-18,-2.40918396344e-14,7.16848817921e-11,1,2.5375869668e-14,7.96137873848e-24,0,311.39595831,0,311.39595831,104.1574824,103.684710724
36.5555555556,1.41757276594,0.452460835865,5.29168657951e-18,-2.40918396344e-14,7.19512229578e-11,1,2.54208542086e-14,7.94729074512e-24,0,313.904946022,0,313.904946022,104.469986073,103.997258558
36.6666666667,1.41761124714,0.453435314583,5.29168657951e-18,-2.40918396344e-14,7.22175641236e-11,1,2.54660572801e-14,7.93318449253e-24,0,316.486012787,0,316.486012787,104.782489747,104.309806392
36.7777777778,1.41764972833,0.45441106309,5.29168657951e-18,-2.40918396344e-14,7.24839052893e-11,1,2.55114804783e-14,7.91905994563e-24,0,319.138729677,0,319.138729677,105.094993421,104.622354225
36.8888888889,1.41768820953,0.45538808387,5.29168657951e-18,-2.40918396344e-14,7.2750246455e-11,1,2.55571254145e-14,7.90491706928e-24,0,321.862671613,0,321.862671613,105.407497094,104.934902059
37,1.41772669073,0.456366379413,5.29168657951e-18,-2.40918396344e-14,7.30165876207e-11,1,2.56029937158e-14,7.89075582822e-24,0,324.657417323,0,324.657417323,105.720000768,105.247449893
37.1111111111,1.41776517192,0.457345952216,5.31283851948e-18,-2.40918396344e-14,7.32829287865e-11,1,2.56490870253e-14,7.90797626121e-24,0,327.522549294,0,327.522549294,106.032504442,105.559997727
37.2222222222,1.41780365312,0.458326804782,5.33399045944e-18,-2.40918396344e-14,7.35492699522e-11,1,2.5695407002e-14,7.92525569978e-24,0,330.457653732,0,330.457653732,106.345008115,105.872545561
37.3333333333,1.41784213431,0.459308939621,5.33399045944e-18,-2.40918396344e-14,7.38156111179e-11,1,2.57419553217e-14,7.91092637615e-24,0,333.462320516,0,333.462320516,106.657511789,106.185093394
37.4444444444,1.41788061551,0.460292359248,5.37629433936e-18,-2.40918396344e-14,7.40819522837e-11,1,2.57887336762e-14,7.95870394035e-24,0,336.536143159,0,336.536143159,106.970015463,106.497641228
37.5555555556,1.41791909671,0.461277066187,5.39744627932e-18,-2.40918396344e-14,7.43482934494e-11,1,2.58357437746e-14,7.97558661718e-24,0,339.678718761,0,339.678718761,107.282519136,106.810189062
37.6666666667,1.4179575779,0.462263062966,5.39744627932e-18,-2.40918396344e-14,7.46146346151e-11,1,2.58829873426e-14,7.96103036204e-24,0,342.889647976,0,342.889647976,107.59502281,107.122736896
37.7777777778,1.4179960591,0.463250352123,5.39744627932e-18,-2.40918396344e-14,7.48809757808e-11,1,2.59304661232e-14,7.94645512445e-24,0,346.168534963,0,346.168534963,107.907526484,107.43528473
37.8888888889,1.41803454029,0.4642389362,5.39744627932e-18,-2.40918396344e-14,7.51473169466e-11,1,2.59781818767e-14,7.93186086777e-24,0,349.514987353,0,349.514987353,108.220030157,107.747832563
38,1.41807302149,0.465228817746,5.39744627932e-18,-2.40918396344e-14,7.54136581123e-11,1,2.60261363812e-14,7.91724755525e-24,0,352.928616205,0,352.928616205,108.532533831,108.060380397
38.1111111111,1.41811150269,0.466219999318,5.39744627932e-18,-2.40918396344e-14,7.5679999278e-11,1,2.60743314324e-14,7.90261515009e-24,0,356.40903597,0,356.40903597,108.845037505,108.372928231
38.2222222222,1.41814998388,0.467212483477,5.41066624179e-18,-2.40918396344e-14,7.59463404437e-11,1,2.61227688442e-14,7.90735138217e-24,0,359.955864453,0,359.955864453,109.157541178,108.685476065
38.3333333333,1.41818846508,0.468206272795,5.43181818175e-18,-2.40918396344e-14,7.62126816095e-11,1,2.61714504487e-14,7.9236078972e-24,0,363.568722773,0,363.568722773,109.470044852,108.998023899
38.4444444444,1.41822694627,0.469201369846,5.43181818175e-18,-2.40918396344e-14,7.64790227752e-11,1,2.62203780966e-14,7.90882463047e-24,0,367.247235328,0,367.247235328,109.782548525,109.310571732
38.5555555556,1.41826542747,0.470197777215,5.43181818175e-18,-2.40918396344e-14,7.67453639409e-11,1,2.62695536573e-14,7.89402200073e-24,0,370.991029758,0,370.991029758,110.095052199,109.623119566
38.6666666667,1.41830390867,0.471195497491,5.43181818175e-18,-2.40918396344e-14,7.70117051067e-11,1,2.63189790191e-14,7.87919997047e-24,0,374.799736911,0,374.799736911,110.407555873,109.9356674
38.7777777778,1.41834238986,0.47219453327,5.43181818175e-18,-2.40918396344e-14,7.72780462724e-11,1,2.63686560896e-14,7.86435850209e-24,0,378.672990803,0,378.672990803,110.720059546,110.248215234
38.8888888889,1.41838087106,0.473194887157,5.43181818175e-18,-2.40918396344e-14,7.75443874381e-11,1,2.64185867958e-14,7.84949755791e-24,0,382.610428587,0,382.610428587,111.03256322,110.560763068
39,1.41841935225,0.474196561762,5.43181818175e-18,-2.40918396344e-14,7.78107286038e-11,1,2.64687730846e-14,7.83461710014e-24,0,386.611690518,0,386.611690518,111.345066894,110.873310901
39.1111111111,1.41845783345,0.475199559703,5.44503814423e-18,-2.40918396344e-14,7.80770697696e-11,1,2.65192169226e-14,7.83881666527e-24,0,390.676419917,0,390.676419917,111.657570567,111.185858735
39.2222222222,1.41849631465,0.476203883603,5.44503814423e-18,-2.40918396344e-14,7.83434109353e-11,1,2.65699202969e-14,7.82386082732e-24,0,394.80426314,0,394.80426314,111.970074241,111.498406569
39.3333333333,1.41853479584,0.477209536093,5.44503814423e-18,-2.40918396344e-14,7.8609752101e-11,1,2.66208852149e-14,7.80888531426e-24,0,398.994869544,0,398.994869544,112.282577915,111.810954403
39.4444444444,1.41856591435,0.478210323316,5.44503814423e-18,-2.40918396344e-14,7.893221601e-11,1,2.66717962849e-14,7.79397810922e-24,0,398.052761899,0,398.052761899,112.593162508,112.121580976
39.5555555556,1.41859446161,0.479210261194,5.44503814423e-18,-2.40918396344e-14,7.92742795295e-11,1,2.67228582519e-14,7.77908216365e-24,0,395.357538287,0,395.357538287,112.903076904,112.431536592
39.6666666667,1.41862300887,0.480211513448,5.44503814423e-18,-2.40918396344e-14,7.9616343049e-11,1,2.67741834149e-14,7.76416674085e-24,0,392.723010977,0,392.723010977,113.212991301,112.741492208
39.7777777778,1.41865155613,0.481214082672,5.44503814423e-18,-2.40918396344e-14,7.99584065685e-11,1,2.68257738133e-14,7.7492318032e-24,0,390.148847384,0,390.148847384,113.522905698,113.051447824
39.8888888889,1.41868010339,0.482217971466,5.44503814423e-18,-2.40918396344e-14,8.0300470088e-11,1,2.68776315074e-14,7.73427731302e-24,0,387.634717669,0,387.634717669,113.832820095,113.36140344
40,1.41870865065,0.483223182437,5.44503814423e-18,-2.40918396344e-14,8.06425336075e-11,1,2.6929758579e-14,7.7193032325e-24,0,385.180294704,0,385.180294704,114.142734492,113.671359056
40.1111111111,1.41873719791,0.484229718199,5.44503814423e-18,-2.40918396344e-14,8.09845971271e-11,1,2.69821571316e-14,7.70430952376e-24,0,382.785254044,0,382.785254044,114.452648889,113.981314672
40.2222222222,1.41876574517,0.485237581372,5.44503814423e-18,-2.40918396344e-14,8.13266606466e-11,1,2.70348292906e-14,7.68929614884e-24,0,380.449273897,0,380.449273897,114.762563286,114.291270287
40.3333333333,1.41879429243,0.486246774585,5.44503814423e-18,-2.40918396344e-14,8.16687241661e-11,1,2.70877772037e-14,7.67426306968e-24,0,378.172035096,0,378.172035096,115.072477683,114.601225903
40.4444444444,1.41882283969,0.487257300472,5.44503814423e-18,-2.40918396344e-14,8.20107876856e-11,1,2.71410030409e-14,7.65921024811e-24,0,375.953221068,0,375.953221068,115.382392079,114.911181519
40.5555555556,1.41885138695,0.488269161674,5.44503814423e-18,-2.40918396344e-14,8.23528512051e-11,1,2.71945089953e-14,7.6441376459e-24,0,373.792517807,0,373.792517807,115.692306476,115.221137135
40.6666666667,1.41887993421,0.48928236084,5.44503814423e-18,-2.40918396344e-14,8.26949147247e-11,1,2.7248297283e-14,7.62904522471e-24,0,371.689613846,0,371.689613846,116.002220873,115.531092751
40.7777777778,1.41890848147,0.490296900626,5.44503814423e-18,-2.40918396344e-14,8.30369782442e-11,1,2.73023701436e-14,7.6139329461e-24,0,369.644200229,0,369.644200229,116.31213527,115.841048367
40.8888888889,1.41893702873,0.491312783694,5.44503814423e-18,-2.40918396344e-14,8.33790417637e-11,1,2.73567298402e-14,7.59880077156e-24,0,367.655970483,0,367.655970483,116.622049667,116.151003983
41,1.41896557599,0.492330012714,5.44503814423e-18,-2.40918396344e-14,8.37211052832e-11,1,2.74113786604e-14,7.58364866247e-24,0,365.724620595,0,365.724620595,116.931964064,116.460959599
41.1111111111,1.41899412325,0.493348590363,5.44503814423e-18,-2.40918396344e-14,8.40631688027e-11,1,2.74663189158e-14,7.56847658013e-24,0,363.84984898,0,363.84984898,117.241878461,116.770915215
41.2222222222,1.41902267051,0.494368519324,5.44503814423e-18,-2.40918396344e-14,8.44052323223e-11,1,2.75215529427e-14,7.55328448573e-24,0,362.031356457,0,362.031356457,117.551792858,117.080870831
41.3333333333,1.41905121777,0.495389802288,5.44503814423e-18,-2.40918396344e-14,8.47472958418e-11,1,2.75770831028e-14,7.5380723404e-24,0,360.268846228,0,360.268846228,117.861707254,117.390826447
41.4444444444,1.41907976503,0.496412441955,5.44503814423e-18,-2.40918396344e-14,8.50893593613e-11,1,2.76329117827e-14,7.52284010513e-24,0,358.562023843,0,358.562023843,118.171621651,117.700782063
41.5555555556,1.41910831229,0.497436441028,5.44503814423e-18,-2.40918396344e-14,8.54314228808e-11,1,2.7689041395e-14,7.50758774086e-24,0,356.910597184,0,356.910597184,118.481536048,118.010737679
41.6666666667,1.41913685955,0.49846180222,5.44503814423e-18,-2.40918396344e-14,8.57734864003e-11,1,2.77454743783e-14,7.49231520842e-24,0,355.314276436,0,355.314276436,118.791450445,118.320693295
41.7777777778,1.41916540681,0.499488528252,5.44503814423e-18,-2.40918396344e-14,8.61155499199e-11,1,2.78022131976e-14,7.47702246853e-24,0,353.772774063,0,353.772774063,119.101364842,118.630648911
41.8888888889,1.41919395407,0.50051662185,5.44503814423e-18,-2.40918396344e-14,8.64576134394e-11,1,2.78592603446e-14,7.46170948185e-24,0,352.285804783,0,352.285804783,119.411279239,118.940604527
42,1.41922250133,0.501546085748,5.44503814423e-18,-2.40918396344e-14,8.67996769589e-11,1,2.79166183382e-14,7.44637620891e-24,0,350.853085549,0,350.853085549,119.721193636,119.250560142
42.1111111111,1.41925104859,0.502576922688,5.44503814423e-18,-2.40918396344e-14,8.71417404784e-11,1,2.79742897249e-14,7.43102261018e-24,0,349.474335518,0,349.474335518,120.031108033,119.560515758
42.2222222222,1.41927959585,0.503609135419,5.44503814423e-18,-2.40918396344e-14,8.74838039979e-11,1,2.80322770789e-14,7.41564864602e-24,0,348.149276035,0,348.149276035,120.341022429,119.870471374
42.3333333333,1.41930814311,0.504642726696,5.44503814423e-18,-2.40918396344e-14,8.78258675175e-11,1,2.80905830027e-14,7.40025427669e-24,0,346.877630605,0,346.877630605,120.650936826,120.18042699
42.4444444444,1.41933669037,0.505677699284,5.44503814423e-18,-2.40918396344e-14,8.8167931037e-11,1,2.81492101275e-14,7.38483946236e-24,0,345.659124876,0,345.659124876,120.960851223,120.490382606
42.5555555556,1.41936523763,0.506714055954,5.44503814423e-18,-2.40918396344e-14,8.85099945565e-11,1,2.82081611135e-14,7.3694041631e-24,0,344.493486611,0,344.493486611,121.27076562,120.800338222
42.6666666667,1.41939378489,0.507751799483,5.44503814423e-18,-2.40918396344e-14,8.8852058076e-11,1,2.82674386504e-14,7.35394833891e-24,0,343.380445668,0,343.380445668,121.580680017,121.110293838
42.7777777778,1.41942233215,0.508790932657,5.44503814423e-18,-2.40918396344e-14,8.91941215955e-11,1,2.83270454578e-14,7.33847194967e-24,0,342.319733983,0,342.319733983,121.890594414,121.420249454
42.8888888889,1.41945087941,0.509831458271,5.44503814423e-18,-2.40918396344e-14,8.9536185115e-11,1,2.83869842854e-14,7.32297495517e-24,0,341.311085541,0,341.311085541,122.200508811,121.73020507
43,1.41947942667,0.510873379124,5.44503814423e-18,-2.40918396344e-14,8.98782486346e-11,1,2.84472579137e-14,7.30745731511e-24,0,340.354236361,0,340.354236361,122.510423207,122.040160686
43.1111111111,1.41950797393,0.511916698025,5.44503814423e-18,-2.40918396344e-14,9.02203121541e-11,1,2.85078691543e-14,7.29191898909e-24,0,339.448924472,0,339.448924472,122.820337604,122.350116302
43.2222222222,1.41953652119,0.51296141779,5.44503814423e-18,-2.40918396344e-14,9.05623756736e-11,1,2.85688208505e-14,7.27635993662e-24,0,338.594889894,0,338.594889894,123.130252001,122.660071918
43.3333333333,1.41956506845,0.514007541242,5.44503814423e-18,-2.40918396344e-14,9.09044391931e-11,1,2.86301158773e-14,7.2607801171e-24,0,337.791874618,0,337.791874618,123.440166398,122.970027534
43.4444444444,1.41959361571,0.515055071212,5.44503814423e-18,-2.40918396344e-14,9.12465027126e-11,1,2.86917571423e-14,7.24517948986e-24,0,337.039622584,0,337.039622584,123.750080795,123.27998315
43.5555555556,1.41962216297,0.516104010538,5.44503814423e-18,-2.40918396344e-14,9.15885662322e-11,1,2.87537475862e-14,7.22955801411e-24,0,336.337879663,0,336.337879663,124.059995192,123.589938766
43.6666666667,1.41965071023,0.517154362068,5.44503814423e-18,-2.40918396344e-14,9.19306297517e-11,1,2.88160901829e-14,7.21391564898e-24,0,335.68639364,0,335.68639364,124.369909589,123.899894382
