case_id,time_s,q_mAh_cm2,voltage_V,S_direct,S_reconstructed,cI2_surf_free_avg_mol_m3,cI2_surf_tot_avg_mol_m3,beta_surf_avg,cI_minus_surf_avg_mol_m3,eps_s_avg,eps_s_reg_avg,theta_avg,A_bare_avg,K_perm_rel_avg,D_rel_avg,eps_l_eff_avg,Rfilm_avg_ohm_m2,R_precip_avg,R_diss_avg
matched_control,6690,74.3333333333,1.42596211947,0.870542923874,0.870542923874,0.385940696251,312.96812467,810.988850712,1061.09562599,1.86866861337e-09,2.86241475817e-09,8.57343335063e-06,0.999991410872,0.99999996849,0.999999996702,0.849999998131,0.000736319133211,1.10927126519e-13,3.92117059554e-16
matched_control,6700,74.4444444444,1.42597932743,0.87209966567,0.87209966567,0.38663085178,313.273104666,810.330093921,1060.180686,1.89672375868e-09,2.89045139533e-09,8.61065836582e-06,0.999991373412,0.999999968017,0.999999996653,0.849999998103,0.000739930373033,1.13153726874e-13,3.8503693644e-16
matched_control,6710,74.5555555556,1.42599649922,0.873658832716,0.873658832716,0.387322082504,313.578063556,809.671382718,1059.26580933,1.92496198214e-09,2.91867122207e-09,8.64811133811e-06,0.999991335723,0.999999967541,0.999999996603,0.849999998075,0.000743529842379,1.15558196682e-13,3.77955193948e-16
matched_control,6720,74.6666666667,1.42601363484,0.875220430673,0.875220430673,0.388014390932,313.883001341,809.012717103,1058.35099598,1.95338328449e-09,2.94707423652e-09,8.68579222208e-06,0.999991297804,0.999999967062,0.999999996553,0.849999998047,0.000747117756087,1.18160409419e-13,3.70891518394e-16
matched_control,6730,74.7777777778,1.42603073429,0.876784465219,0.876784465219,0.388707779581,314.18791802,808.354097077,1057.43624594,1.98198766472e-09,2.975660437e-09,8.72370097202e-06,0.999991259656,0.999999966579,0.999999996502,0.849999998018,0.000750694250398,1.20982382476e-13,3.63864949009e-16
matched_control,6740,74.8888888889,1.42604779758,0.878350942051,0.878350942051,0.389402250976,314.492813594,807.695522638,1056.52155922,2.01077512394e-09,3.00442982174e-09,8.76183754082e-06,0.999991221279,0.999999966094,0.999999996452,0.849999997989,0.000754259546971,1.2404802872e-13,3.56893660429e-16
matched_control,6750,75,1.4260648247,0.879919866883,0.879919866883,0.390097807651,314.797688062,807.036993787,1055.60693581,2.03974566124e-09,3.03338238927e-09,8.80020188155e-06,0.999991182673,0.999999965605,0.9999999964,0.84999999796,0.000757813771157,1.27382935044e-13,3.49994756684e-16
matched_control,6760,75.1111111111,1.42608181565,0.881491245446,0.881491245446,0.390794452148,315.102541424,806.378510524,1054.69237573,2.06889927725e-09,3.06251813776e-09,8.83879394544e-06,0.999991143837,0.999999965114,0.999999996349,0.849999997931,0.000761357123142,1.31014259371e-13,3.4318408874e-16
matched_control,6770,75.2222222222,1.42609877044,0.883065083489,0.883065083489,0.391492187013,315.407373681,805.720072849,1053.77787896,2.09823597141e-09,3.09183706574e-09,8.87761368399e-06,0.999991104772,0.999999964619,0.999999996297,0.849999997902,0.000764889737269,1.34970652824e-13,3.3647609812e-16
matched_control,6780,75.3333333333,1.42611568906,0.884641386781,0.884641386781,0.392191014806,315.712184832,805.061680762,1052.8634455,2.12775574359e-09,3.12133917168e-09,8.91666104744e-06,0.999991065478,0.999999964121,0.999999996245,0.849999997872,0.000768411765966,1.39282169547e-13,3.29883694832e-16
matched_control,6790,75.4444444444,1.42613455868,0.886220072225,0.886220072225,0.392890898687,316.016949433,804.403389225,1051.9491517,2.82636579493e-09,3.80509708381e-09,1.20422423171e-05,0.999987934045,0.999999952341,0.999999995012,0.849999997174,0.00173142872666,1.44027251006e-13,6.97791407726e-16
matched_control,6800,75.5555555556,1.42615412903,0.887801201285,0.887801201285,0.393591865903,316.321683491,803.745163658,1051.03494953,3.79341795568e-09,4.76903256844e-09,1.57410140688e-05,0.999984227168,0.999999936034,0.999999993306,0.849999996207,0.00202694245046,1.4922377994e-13,1.15881537001e-15
matched_control,6810,75.6666666667,1.42617371254,0.889384810489,0.889384810489,0.39429393265,316.626395813,803.086985043,1050.12081256,4.77777363059e-09,5.75164497202e-09,1.93033906693e-05,0.999980656546,0.999999919436,0.999999991569,0.849999995222,0.00221656283624,1.54893736139e-13,1.58130432442e-15
matched_control,6820,75.7777777778,1.42619330918,0.89097090567,0.89097090567,0.394997101514,316.931086398,802.42885338,1049.20674081,5.7792826151e-09,6.75198342118e-09,2.28348708057e-05,0.999977116683,0.999999902548,0.999999989801,0.849999994221,0.00236018622732,1.61074343156e-13,1.97380980763e-15
