case_id,time_s,q_mAh_cm2,voltage_V,S_direct,S_reconstructed,cI2_surf_free_avg_mol_m3,cI2_surf_tot_avg_mol_m3,beta_surf_avg,cI_minus_surf_avg_mol_m3,eps_s_avg,eps_s_reg_avg,theta_avg,A_bare_avg,K_perm_rel_avg,D_rel_avg,eps_l_eff_avg,Rfilm_avg_ohm_m2,R_precip_avg,R_diss_avg
matched_physical_dense_refined,0,0,1.40071848117,0.18549668041,0.18549668041,0.0822368616484,103.839516308,1262.70664477,1688.48145108,0,1e-09,8.89577816601e-05,0.999911042218,1,1,0.85,0,1.71015216262e-14,0
matched_physical_dense_refined,10,0.111111111111,1.4006254115,0.186674109427,0.186674109427,0.0827588551791,104.39233638,1261.51255342,1686.82299086,9.72989238164e-20,1e-09,8.89577816601e-05,0.999911042218,1,1,0.85,2.73441294288e-13,1.71266934469e-14,3.22089809438e-24
matched_physical_dense_refined,20,0.222222222222,1.40060976057,0.187416598006,0.187416598006,0.0830880251158,104.743183535,1260.75472356,1685.7704494,9.72989238164e-20,1e-09,8.89577816601e-05,0.999911042218,1,1,0.85,2.73441294288e-13,1.71424100242e-14,3.21822698767e-24
matched_physical_dense_refined,30,0.333333333333,1.40060812999,0.188101602976,0.188101602976,0.0833917106526,105.067846781,1260.05345095,1684.79645966,9.72989238164e-20,1e-09,8.89577816601e-05,0.999911042218,1,1,0.85,2.73441294288e-13,1.7156835184e-14,3.21554626699e-24
matched_physical_dense_refined,40,0.444444444444,1.40061350884,0.188780326881,0.188780326881,0.0836926115839,105.389769744,1259.35809735,1683.83069077,1.10518886291e-19,1e-09,8.89577816601e-05,0.999911042218,1,1,0.85,3.10593644055e-13,1.71711074962e-14,3.64939224518e-24
matched_physical_dense_refined,50,0.555555555556,1.40061549169,0.189458204273,0.189458204273,0.0839931372279,105.710676265,1258.66493927,1682.86797121,1.63398736192e-19,1e-09,8.89577816601e-05,0.999911042218,1,1,0.85,4.59203043125e-13,1.71854054309e-14,5.35968057575e-24
matched_physical_dense_refined,60,0.666666666667,1.4006134587,0.190138217694,0.190138217694,0.0842946098443,106.031937022,1257.97101603,1681.90418893,1.63398736192e-19,1e-09,8.89577816601e-05,0.999911042218,1,1,0.85,4.59203043125e-13,1.71997950845e-14,5.35243902983e-24
matched_physical_dense_refined,70,0.777777777778,1.40061142572,0.190819041719,0.190819041719,0.0845964418285,106.353197779,1257.2770928,1680.94040666,1.63398736192e-19,1e-09,8.89577816601e-05,0.999911042218,1,1,0.85,4.59203043125e-13,1.72142281639e-14,5.34518087397e-24
matched_physical_dense_refined,80,0.888888888889,1.40060939273,0.19150067788,0.19150067788,0.0848986338603,106.674458536,1256.58316956,1679.97662439,1.63398736192e-19,1e-09,8.89577816601e-05,0.999911042218,1,1,0.85,4.59203043125e-13,1.72287048777e-14,5.33790603924e-24
matched_physical_dense_refined,90,1,1.40060540544,0.192183225577,0.192183225577,0.0852012300056,106.995684336,1255.88932183,1679.01294699,1.63398736192e-19,1e-09,8.89577816601e-05,0.999911042218,1,1,0.85,4.59203043125e-13,1.72432337285e-14,5.33179326123e-24
