case_id,time_s,q_mAh_cm2,voltage_V,S_direct,S_reconstructed,cI2_surf_free_avg_mol_m3,cI2_surf_tot_avg_mol_m3,beta_surf_avg,cI_minus_surf_avg_mol_m3,eps_s_avg,eps_s_reg_avg,theta_avg,A_bare_avg,K_perm_rel_avg,D_rel_avg,eps_l_eff_avg,Rfilm_avg_ohm_m2,R_precip_avg,R_diss_avg
matched_physical_dense,630,7,1.40175582324,0.230087029367,0.230087029367,0.102005249686,124.286206198,1218.54179461,1627.1413814,6.90610839697e-18,1e-09,8.89577816601e-05,0.999911042218,1,1,0.85,1.94083875185e-11,1.80911103974e-14,2.16218603148e-22
matched_physical_dense,640,7.11111111111,1.4017968605,0.230809573195,0.230809573195,0.10232557745,124.605873643,1217.85131293,1626.18237907,6.90610839697e-18,1e-09,8.89577816601e-05,0.999911042218,1,1,0.85,1.94083875185e-11,1.81080788216e-14,2.16016242657e-22
matched_physical_dense,650,7.22222222222,1.40183789775,0.231532936875,0.231532936875,0.102646268681,124.925541088,1217.16083125,1625.22337673,7.01980007425e-18,1e-09,8.89577816601e-05,0.999911042218,1,1,0.85,1.97278977265e-11,1.8125098397e-14,2.19370007591e-22
matched_physical_dense,660,7.33333333333,1.40187893501,0.232257121803,0.232257121803,0.102967323999,125.245208533,1216.47034957,1624.2643744,7.11233981158e-18,1e-09,8.89577816601e-05,0.999911042218,1,1,0.85,1.99879641748e-11,1.81421693551e-14,2.22055764838e-22
matched_physical_dense,670,7.44444444444,1.40191997227,0.232982129377,0.232982129377,0.103288744024,125.564875978,1215.77986789,1623.30537206,7.16733485548e-18,1e-09,8.89577816601e-05,0.999911042218,1,1,0.85,2.01425179499e-11,1.81592919289e-14,2.23562579181e-22
matched_physical_dense,680,7.55555555556,1.40196100952,0.233707961002,0.233707961002,0.103610529377,125.884543423,1215.08938621,1622.34636973,7.24665463033e-18,1e-09,8.89577816601e-05,0.999911042218,1,1,0.85,2.03654320485e-11,1.81764663528e-14,2.25818563783e-22
matched_physical_dense,690,7.66666666667,1.40200204678,0.234434618082,0.234434618082,0.103932680683,126.204210868,1214.39890452,1621.38736739,7.33919436765e-18,1e-09,8.89577816601e-05,0.999911042218,1,1,0.85,2.06254984968e-11,1.81936928628e-14,2.28479246201e-22
matched_physical_dense,700,7.77777777778,1.40208225932,0.235158263717,0.235158263717,0.104253496914,126.522206313,1213.71203436,1620.43338106,7.34712634514e-18,1e-09,8.89577816601e-05,0.999911042218,1,1,0.85,2.06477899067e-11,1.82108791044e-14,2.28510251538e-22
matched_physical_dense,710,7.88888888889,1.40216886075,0.235882102212,0.235882102212,0.104574398647,126.839929079,1213.02575319,1619.48021276,7.34712634514e-18,1e-09,8.89577816601e-05,0.999911042218,1,1,0.85,2.06477899067e-11,1.82281021939e-14,2.28293549045e-22
matched_physical_dense,720,8,1.40225546218,0.236606760216,0.236606760216,0.104895663696,127.157651845,1212.33947201,1618.52704446,7.34712634514e-18,1e-09,8.89577816601e-05,0.999911042218,1,1,0.85,2.06477899067e-11,1.82453774211e-14,2.28076600551e-22
matched_physical_dense,730,8.11111111111,1.40234206362,0.237332239122,0.237332239122,0.105217292677,127.475374611,1211.65319084,1617.57387617,7.34712634514e-18,1e-09,8.89577816601e-05,0.999911042218,1,1,0.85,2.06477899067e-11,1.82627050232e-14,2.27859405639e-22
matched_physical_dense,740,8.22222222222,1.40242866505,0.238058540325,0.238058540325,0.105539286211,127.793097377,1210.96690966,1616.62070787,7.34712634514e-18,1e-09,8.89577816601e-05,0.999911042218,1,1,0.85,2.06477899067e-11,1.82800852385e-14,2.2764196389e-22
matched_physical_dense,750,8.33333333333,1.40251526648,0.238785665224,0.238785665224,0.105861644916,128.110820143,1210.28062849,1615.66753957,7.34712634514e-18,1e-09,8.89577816601e-05,0.999911042218,1,1,0.85,2.06477899067e-11,1.8297518307e-14,2.27424274882e-22
matched_physical_dense,760,8.44444444444,1.40260186792,0.239513615222,0.239513615222,0.106184369415,128.42854291,1209.59434732,1614.71437127,7.34712634514e-18,1e-09,8.89577816601e-05,0.999911042218,1,1,0.85,2.06477899067e-11,1.83150044702e-14,2.27206338197e-22
matched_physical_dense,770,8.55555555556,1.40268846935,0.240242391724,0.240242391724,0.106507460331,128.746265676,1208.90806614,1613.76120297,7.34712634514e-18,1e-09,8.89577816601e-05,0.999911042218,1,1,0.85,2.06477899067e-11,1.83325439707e-14,2.2698815341e-22
matched_physical_dense,780,8.66666666667,1.40277507078,0.240971996137,0.240971996137,0.106830918287,129.063988442,1208.22178497,1612.80803467,7.34712634514e-18,1e-09,8.89577816601e-05,0.999911042218,1,1,0.85,2.06477899067e-11,1.8350137053e-14,2.26769720101e-22
matched_physical_dense,790,8.77777777778,1.40286167222,0.241702429874,0.241702429874,0.107154743911,129.381711208,1207.53550379,1611.85486638,7.34712634514e-18,1e-09,8.89577816601e-05,0.999911042218,1,1,0.85,2.06477899067e-11,1.83677839629e-14,2.26551037844e-22
matched_physical_dense,800,8.88888888889,1.40294827365,0.24243369435,0.24243369435,0.107478937829,129.699433974,1206.84922262,1610.90169808,7.34712634514e-18,1e-09,8.89577816601e-05,0.999911042218,1,1,0.85,2.06477899067e-11,1.83854849478e-14,2.26332106215e-22
matched_physical_dense,810,9,1.40303487508,0.243165790982,0.243165790982,0.107803500669,130.01715674,1206.16294144,1609.94852978,7.33390638266e-18,1e-09,8.89577816601e-05,0.999911042218,1,1,0.85,2.06106375569e-11,1.84032402565e-14,2.25706056572e-22
