law,eps_s,K_hydraulic_rel_linear_interpolation,interpolation_scope
small_throat,0.00308512476460917,0.99216709700755,between the registered zero and first nonzero network nodes
small_throat,0.00311195193647533,0.992098984807616,between the registered zero and first nonzero network nodes
small_throat,0.0031387791083415,0.992030872607682,between the registered zero and first nonzero network nodes
small_throat,0.00316560628020767,0.991962760407747,between the registered zero and first nonzero network nodes
small_throat,0.00319243345207383,0.991894648207813,between the registered zero and first nonzero network nodes
small_throat,0.00321926062394,0.991826536007879,between the registered zero and first nonzero network nodes
strong_site,0,1,between the registered zero and first nonzero network nodes
strong_site,2.68271718661667e-05,0.999918703762081,between the registered zero and first nonzero network nodes
strong_site,5.36543437323333e-05,0.999837407524162,between the registered zero and first nonzero network nodes
strong_site,8.04815155985e-05,0.999756111286242,between the registered zero and first nonzero network nodes
strong_site,0.000107308687464667,0.999674815048323,between the registered zero and first nonzero network nodes
strong_site,0.000134135859330833,0.999593518810404,between the registered zero and first nonzero network nodes
strong_site,0.000160963031197,0.999512222572485,between the registered zero and first nonzero network nodes
strong_site,0.000187790203063167,0.999430926334565,between the registered zero and first nonzero network nodes
strong_site,0.000214617374929333,0.999349630096646,between the registered zero and first nonzero network nodes
strong_site,0.0002414445467955,0.999268333858727,between the registered zero and first nonzero network nodes
strong_site,0.000268271718661667,0.999187037620808,between the registered zero and first nonzero network nodes
strong_site,0.000295098890527833,0.999105741382889,between the registered zero and first nonzero network nodes
strong_site,0.000321926062394,0.999024445144969,between the registered zero and first nonzero network nodes
strong_site,0.000348753234260167,0.99894314890705,between the registered zero and first nonzero network nodes
strong_site,0.000375580406126333,0.998861852669131,between the registered zero and first nonzero network nodes
strong_site,0.0004024075779925,0.998780556431212,between the registered zero and first nonzero network nodes
strong_site,0.000429234749858667,0.998699260193292,between the registered zero and first nonzero network nodes
strong_site,0.000456061921724833,0.998617963955373,between the registered zero and first nonzero network nodes
strong_site,0.000482889093591,0.998536667717454,between the registered zero and first nonzero network nodes
strong_site,0.000509716265457167,0.998455371479535,between the registered zero and first nonzero network nodes
strong_site,0.000536543437323333,0.998374075241616,between the registered zero and first nonzero network nodes
strong_site,0.0005633706091895,0.998292779003696,between the registered zero and first nonzero network nodes
strong_site,0.000590197781055667,0.998211482765777,between the registered zero and first nonzero network nodes
strong_site,0.000617024952921833,0.998130186527858,between the registered zero and first nonzero network nodes
strong_site,0.000643852124788,0.998048890289939,between the registered zero and first nonzero network nodes
strong_site,0.000670679296654167,0.997967594052019,between the registered zero and first nonzero network nodes
strong_site,0.000697506468520333,0.9978862978141,between the registered zero and first nonzero network nodes
strong_site,0.0007243336403865,0.997805001576181,between the registered zero and first nonzero network nodes
strong_site,0.000751160812252667,0.997723705338262,between the registered zero and first nonzero network nodes
strong_site,0.000777987984118833,0.997642409100343,between the registered zero and first nonzero network nodes
strong_site,0.000804815155985,0.997561112862423,between the registered zero and first nonzero network nodes
strong_site,0.000831642327851167,0.997479816624504,between the registered zero and first nonzero network nodes
strong_site,0.000858469499717333,0.997398520386585,between the registered zero and first nonzero network nodes
strong_site,0.0008852966715835,0.997317224148666,between the registered zero and first nonzero network nodes
strong_site,0.000912123843449667,0.997235927910746,between the registered zero and first nonzero network nodes
strong_site,0.000938951015315833,0.997154631672827,between the registered zero and first nonzero network nodes
strong_site,0.000965778187182,0.997073335434908,between the registered zero and first nonzero network nodes
strong_site,0.000992605359048167,0.996992039196989,between the registered zero and first nonzero network nodes
strong_site,0.00101943253091433,0.99691074295907,between the registered zero and first nonzero network nodes
strong_site,0.0010462597027805,0.99682944672115,between the registered zero and first nonzero network nodes
strong_site,0.00107308687464667,0.996748150483231,between the registered zero and first nonzero network nodes
strong_site,0.00109991404651283,0.996666854245312,between the registered zero and first nonzero network nodes
strong_site,0.001126741218379,0.996585558007393,between the registered zero and first nonzero network nodes
strong_site,0.00115356839024517,0.996504261769473,between the registered zero and first nonzero network nodes
strong_site,0.00118039556211133,0.996422965531554,between the registered zero and first nonzero network nodes
strong_site,0.0012072227339775,0.996341669293635,between the registered zero and first nonzero network nodes
strong_site,0.00123404990584367,0.996260373055716,between the registered zero and first nonzero network nodes
strong_site,0.00126087707770983,0.996179076817796,between the registered zero and first nonzero network nodes
strong_site,0.001287704249576,0.996097780579877,between the registered zero and first nonzero network nodes
strong_site,0.00131453142144217,0.996016484341958,between the registered zero and first nonzero network nodes
strong_site,0.00134135859330833,0.995935188104039,between the registered zero and first nonzero network nodes
strong_site,0.0013681857651745,0.99585389186612,between the registered zero and first nonzero network nodes
strong_site,0.00139501293704067,0.9957725956282,between the registered zero and first nonzero network nodes
strong_site,0.00142184010890683,0.995691299390281,between the registered zero and first nonzero network nodes
strong_site,0.001448667280773,0.995610003152362,between the registered zero and first nonzero network nodes
strong_site,0.00147549445263917,0.995528706914443,between the registered zero and first nonzero network nodes
strong_site,0.00150232162450533,0.995447410676524,between the registered zero and first nonzero network nodes
strong_site,0.0015291487963715,0.995366114438604,between the registered zero and first nonzero network nodes
strong_site,0.00155597596823767,0.995284818200685,between the registered zero and first nonzero network nodes
strong_site,0.00158280314010383,0.995203521962766,between the registered zero and first nonzero network nodes
strong_site,0.00160963031197,0.995122225724847,between the registered zero and first nonzero network nodes
strong_site,0.00163645748383617,0.995040929486927,between the registered zero and first nonzero network nodes
strong_site,0.00166328465570233,0.994959633249008,between the registered zero and first nonzero network nodes
strong_site,0.0016901118275685,0.994878337011089,between the registered zero and first nonzero network nodes
strong_site,0.00171693899943467,0.99479704077317,between the registered zero and first nonzero network nodes
strong_site,0.00174376617130083,0.99471574453525,between the registered zero and first nonzero network nodes
strong_site,0.001770593343167,0.994634448297331,between the registered zero and first nonzero network nodes
strong_site,0.00179742051503317,0.994553152059412,between the registered zero and first nonzero network nodes
strong_site,0.00182424768689933,0.994471855821493,between the registered zero and first nonzero network nodes
strong_site,0.0018510748587655,0.994390559583574,between the registered zero and first nonzero network nodes
strong_site,0.00187790203063167,0.994309263345654,between the registered zero and first nonzero network nodes
strong_site,0.00190472920249783,0.994227967107735,between the registered zero and first nonzero network nodes
strong_site,0.001931556374364,0.994146670869816,between the registered zero and first nonzero network nodes
strong_site,0.00195838354623017,0.994065374631897,between the registered zero and first nonzero network nodes
strong_site,0.00198521071809633,0.993984078393978,between the registered zero and first nonzero network nodes
strong_site,0.0020120378899625,0.993902782156058,between the registered zero and first nonzero network nodes
strong_site,0.00203886506182867,0.993821485918139,between the registered zero and first nonzero network nodes
strong_site,0.00206569223369483,0.99374018968022,between the registered zero and first nonzero network nodes
strong_site,0.002092519405561,0.993658893442301,between the registered zero and first nonzero network nodes
strong_site,0.00211934657742717,0.993577597204381,between the registered zero and first nonzero network nodes
strong_site,0.00214617374929333,0.993496300966462,between the registered zero and first nonzero network nodes
strong_site,0.0021730009211595,0.993415004728543,between the registered zero and first nonzero network nodes
strong_site,0.00219982809302567,0.993333708490624,between the registered zero and first nonzero network nodes
strong_site,0.00222665526489183,0.993252412252704,between the registered zero and first nonzero network nodes
strong_site,0.002253482436758,0.993171116014785,between the registered zero and first nonzero network nodes
strong_site,0.00228030960862417,0.993089819776866,between the registered zero and first nonzero network nodes
strong_site,0.00230713678049033,0.993008523538947,between the registered zero and first nonzero network nodes
strong_site,0.0023339639523565,0.992927227301028,between the registered zero and first nonzero network nodes
strong_site,0.00236079112422267,0.992845931063108,between the registered zero and first nonzero network nodes
strong_site,0.00238761829608883,0.992764634825189,between the registered zero and first nonzero network nodes
strong_site,0.002414445467955,0.99268333858727,between the registered zero and first nonzero network nodes
strong_site,0.00244127263982117,0.992602042349351,between the registered zero and first nonzero network nodes
strong_site,0.00246809981168733,0.992520746111431,between the registered zero and first nonzero network nodes
strong_site,0.0024949269835535,0.992439449873512,between the registered zero and first nonzero network nodes
strong_site,0.00252175415541967,0.992358153635593,between the registered zero and first nonzero network nodes
strong_site,0.00254858132728583,0.992276857397674,between the registered zero and first nonzero network nodes
strong_site,0.002575408499152,0.992195561159755,between the registered zero and first nonzero network nodes
strong_site,0.00260223567101817,0.992114264921835,between the registered zero and first nonzero network nodes
strong_site,0.00262906284288433,0.992032968683916,between the registered zero and first nonzero network nodes
strong_site,0.0026558900147505,0.991951672445997,between the registered zero and first nonzero network nodes
strong_site,0.00268271718661667,0.991870376208078,between the registered zero and first nonzero network nodes
strong_site,0.00270954435848283,0.991789079970159,between the registered zero and first nonzero network nodes
strong_site,0.002736371530349,0.991707783732239,between the registered zero and first nonzero network nodes
strong_site,0.00276319870221517,0.99162648749432,between the registered zero and first nonzero network nodes
strong_site,0.00279002587408133,0.991545191256401,between the registered zero and first nonzero network nodes
strong_site,0.0028168530459475,0.991463895018482,between the registered zero and first nonzero network nodes
strong_site,0.00284368021781367,0.991382598780562,between the registered zero and first nonzero network nodes
strong_site,0.00287050738967983,0.991301302542643,between the registered zero and first nonzero network nodes
strong_site,0.002897334561546,0.991220006304724,between the registered zero and first nonzero network nodes
strong_site,0.00292416173341217,0.991138710066805,between the registered zero and first nonzero network nodes
strong_site,0.00295098890527833,0.991057413828885,between the registered zero and first nonzero network nodes
strong_site,0.0029778160771445,0.990976117590966,between the registered zero and first nonzero network nodes
strong_site,0.00300464324901067,0.990894821353047,between the registered zero and first nonzero network nodes
strong_site,0.00303147042087683,0.990813525115128,between the registered zero and first nonzero network nodes
strong_site,0.003058297592743,0.990732228877209,between the registered zero and first nonzero network nodes
strong_site,0.00308512476460917,0.990650932639289,between the registered zero and first nonzero network nodes
strong_site,0.00311195193647533,0.99056963640137,between the registered zero and first nonzero network nodes
strong_site,0.0031387791083415,0.990488340163451,between the registered zero and first nonzero network nodes
strong_site,0.00316560628020767,0.990407043925532,between the registered zero and first nonzero network nodes
strong_site,0.00319243345207383,0.990325747687613,between the registered zero and first nonzero network nodes
strong_site,0.00321926062394,0.990244451449693,between the registered zero and first nonzero network nodes
surface_area,0,1,between the registered zero and first nonzero network nodes
surface_area,2.68271718661667e-05,0.999925107563945,between the registered zero and first nonzero network nodes
surface_area,5.36543437323333e-05,0.99985021512789,between the registered zero and first nonzero network nodes
surface_area,8.04815155985e-05,0.999775322691835,between the registered zero and first nonzero network nodes
surface_area,0.000107308687464667,0.99970043025578,between the registered zero and first nonzero network nodes
surface_area,0.000134135859330833,0.999625537819725,between the registered zero and first nonzero network nodes
surface_area,0.000160963031197,0.99955064538367,between the registered zero and first nonzero network nodes
surface_area,0.000187790203063167,0.999475752947616,between the registered zero and first nonzero network nodes
surface_area,0.000214617374929333,0.999400860511561,between the registered zero and first nonzero network nodes
surface_area,0.0002414445467955,0.999325968075506,between the registered zero and first nonzero network nodes
surface_area,0.000268271718661667,0.999251075639451,between the registered zero and first nonzero network nodes
surface_area,0.000295098890527833,0.999176183203396,between the registered zero and first nonzero network nodes
surface_area,0.000321926062394,0.999101290767341,between the registered zero and first nonzero network nodes
surface_area,0.000348753234260167,0.999026398331286,between the registered zero and first nonzero network nodes
surface_area,0.000375580406126333,0.998951505895231,between the registered zero and first nonzero network nodes
surface_area,0.0004024075779925,0.998876613459176,between the registered zero and first nonzero network nodes
surface_area,0.000429234749858667,0.998801721023121,between the registered zero and first nonzero network nodes
surface_area,0.000456061921724833,0.998726828587066,between the registered zero and first nonzero network nodes
surface_area,0.000482889093591,0.998651936151011,between the registered zero and first nonzero network nodes
surface_area,0.000509716265457167,0.998577043714957,between the registered zero and first nonzero network nodes
surface_area,0.000536543437323333,0.998502151278902,between the registered zero and first nonzero network nodes
surface_area,0.0005633706091895,0.998427258842847,between the registered zero and first nonzero network nodes
surface_area,0.000590197781055667,0.998352366406792,between the registered zero and first nonzero network nodes
surface_area,0.000617024952921833,0.998277473970737,between the registered zero and first nonzero network nodes
surface_area,0.000643852124788,0.998202581534682,between the registered zero and first nonzero network nodes
surface_area,0.000670679296654167,0.998127689098627,between the registered zero and first nonzero network nodes
surface_area,0.000697506468520333,0.998052796662572,between the registered zero and first nonzero network nodes
surface_area,0.0007243336403865,0.997977904226517,between the registered zero and first nonzero network nodes
surface_area,0.000751160812252667,0.997903011790462,between the registered zero and first nonzero network nodes
surface_area,0.000777987984118833,0.997828119354407,between the registered zero and first nonzero network nodes
surface_area,0.000804815155985,0.997753226918352,between the registered zero and first nonzero network nodes
surface_area,0.000831642327851167,0.997678334482298,between the registered zero and first nonzero network nodes
surface_area,0.000858469499717333,0.997603442046243,between the registered zero and first nonzero network nodes
surface_area,0.0008852966715835,0.997528549610188,between the registered zero and first nonzero network nodes
surface_area,0.000912123843449667,0.997453657174133,between the registered zero and first nonzero network nodes
surface_area,0.000938951015315833,0.997378764738078,between the registered zero and first nonzero network nodes
surface_area,0.000965778187182,0.997303872302023,between the registered zero and first nonzero network nodes
surface_area,0.000992605359048167,0.997228979865968,between the registered zero and first nonzero network nodes
surface_area,0.00101943253091433,0.997154087429913,between the registered zero and first nonzero network nodes
surface_area,0.0010462597027805,0.997079194993858,between the registered zero and first nonzero network nodes
surface_area,0.00107308687464667,0.997004302557803,between the registered zero and first nonzero network nodes
surface_area,0.00109991404651283,0.996929410121748,between the registered zero and first nonzero network nodes
surface_area,0.001126741218379,0.996854517685693,between the registered zero and first nonzero network nodes
surface_area,0.00115356839024517,0.996779625249639,between the registered zero and first nonzero network nodes
surface_area,0.00118039556211133,0.996704732813584,between the registered zero and first nonzero network nodes
surface_area,0.0012072227339775,0.996629840377529,between the registered zero and first nonzero network nodes
surface_area,0.00123404990584367,0.996554947941474,between the registered zero and first nonzero network nodes
surface_area,0.00126087707770983,0.996480055505419,between the registered zero and first nonzero network nodes
surface_area,0.001287704249576,0.996405163069364,between the registered zero and first nonzero network nodes
surface_area,0.00131453142144217,0.996330270633309,between the registered zero and first nonzero network nodes
surface_area,0.00134135859330833,0.996255378197254,between the registered zero and first nonzero network nodes
surface_area,0.0013681857651745,0.996180485761199,between the registered zero and first nonzero network nodes
surface_area,0.00139501293704067,0.996105593325144,between the registered zero and first nonzero network nodes
surface_area,0.00142184010890683,0.996030700889089,between the registered zero and first nonzero network nodes
surface_area,0.001448667280773,0.995955808453034,between the registered zero and first nonzero network nodes
surface_area,0.00147549445263917,0.99588091601698,between the registered zero and first nonzero network nodes
surface_area,0.00150232162450533,0.995806023580925,between the registered zero and first nonzero network nodes
surface_area,0.0015291487963715,0.99573113114487,between the registered zero and first nonzero network nodes
surface_area,0.00155597596823767,0.995656238708815,between the registered zero and first nonzero network nodes
surface_area,0.00158280314010383,0.99558134627276,between the registered zero and first nonzero network nodes
surface_area,0.00160963031197,0.995506453836705,between the registered zero and first nonzero network nodes
surface_area,0.00163645748383617,0.99543156140065,between the registered zero and first nonzero network nodes
surface_area,0.00166328465570233,0.995356668964595,between the registered zero and first nonzero network nodes
surface_area,0.0016901118275685,0.99528177652854,between the registered zero and first nonzero network nodes
surface_area,0.00171693899943467,0.995206884092485,between the registered zero and first nonzero network nodes
surface_area,0.00174376617130083,0.99513199165643,between the registered zero and first nonzero network nodes
surface_area,0.001770593343167,0.995057099220375,between the registered zero and first nonzero network nodes
surface_area,0.00179742051503317,0.994982206784321,between the registered zero and first nonzero network nodes
surface_area,0.00182424768689933,0.994907314348266,between the registered zero and first nonzero network nodes
surface_area,0.0018510748587655,0.994832421912211,between the registered zero and first nonzero network nodes
surface_area,0.00187790203063167,0.994757529476156,between the registered zero and first nonzero network nodes
surface_area,0.00190472920249783,0.994682637040101,between the registered zero and first nonzero network nodes
surface_area,0.001931556374364,0.994607744604046,between the registered zero and first nonzero network nodes
surface_area,0.00195838354623017,0.994532852167991,between the registered zero and first nonzero network nodes
surface_area,0.00198521071809633,0.994457959731936,between the registered zero and first nonzero network nodes
surface_area,0.0020120378899625,0.994383067295881,between the registered zero and first nonzero network nodes
surface_area,0.00203886506182867,0.994308174859826,between the registered zero and first nonzero network nodes
surface_area,0.00206569223369483,0.994233282423771,between the registered zero and first nonzero network nodes
surface_area,0.002092519405561,0.994158389987716,between the registered zero and first nonzero network nodes
surface_area,0.00211934657742717,0.994083497551662,between the registered zero and first nonzero network nodes
surface_area,0.00214617374929333,0.994008605115607,between the registered zero and first nonzero network nodes
surface_area,0.0021730009211595,0.993933712679552,between the registered zero and first nonzero network nodes
surface_area,0.00219982809302567,0.993858820243497,between the registered zero and first nonzero network nodes
surface_area,0.00222665526489183,0.993783927807442,between the registered zero and first nonzero network nodes
surface_area,0.002253482436758,0.993709035371387,between the registered zero and first nonzero network nodes
surface_area,0.00228030960862417,0.993634142935332,between the registered zero and first nonzero network nodes
surface_area,0.00230713678049033,0.993559250499277,between the registered zero and first nonzero network nodes
surface_area,0.0023339639523565,0.993484358063222,between the registered zero and first nonzero network nodes
surface_area,0.00236079112422267,0.993409465627167,between the registered zero and first nonzero network nodes
surface_area,0.00238761829608883,0.993334573191112,between the registered zero and first nonzero network nodes
surface_area,0.002414445467955,0.993259680755057,between the registered zero and first nonzero network nodes
surface_area,0.00244127263982117,0.993184788319002,between the registered zero and first nonzero network nodes
surface_area,0.00246809981168733,0.993109895882948,between the registered zero and first nonzero network nodes
surface_area,0.0024949269835535,0.993035003446893,between the registered zero and first nonzero network nodes
surface_area,0.00252175415541967,0.992960111010838,between the registered zero and first nonzero network nodes
surface_area,0.00254858132728583,0.992885218574783,between the registered zero and first nonzero network nodes
surface_area,0.002575408499152,0.992810326138728,between the registered zero and first nonzero network nodes
surface_area,0.00260223567101817,0.992735433702673,between the registered zero and first nonzero network nodes
surface_area,0.00262906284288433,0.992660541266618,between the registered zero and first nonzero network nodes
surface_area,0.0026558900147505,0.992585648830563,between the registered zero and first nonzero network nodes
surface_area,0.00268271718661667,0.992510756394508,between the registered zero and first nonzero network nodes
surface_area,0.00270954435848283,0.992435863958453,between the registered zero and first nonzero network nodes
surface_area,0.002736371530349,0.992360971522398,between the registered zero and first nonzero network nodes
surface_area,0.00276319870221517,0.992286079086343,between the registered zero and first nonzero network nodes
surface_area,0.00279002587408133,0.992211186650289,between the registered zero and first nonzero network nodes
surface_area,0.0028168530459475,0.992136294214234,between the registered zero and first nonzero network nodes
surface_area,0.00284368021781367,0.992061401778179,between the registered zero and first nonzero network nodes
surface_area,0.00287050738967983,0.991986509342124,between the registered zero and first nonzero network nodes
surface_area,0.002897334561546,0.991911616906069,between the registered zero and first nonzero network nodes
surface_area,0.00292416173341217,0.991836724470014,between the registered zero and first nonzero network nodes
surface_area,0.00295098890527833,0.991761832033959,between the registered zero and first nonzero network nodes
surface_area,0.0029778160771445,0.991686939597904,between the registered zero and first nonzero network nodes
surface_area,0.00300464324901067,0.991612047161849,between the registered zero and first nonzero network nodes
surface_area,0.00303147042087683,0.991537154725794,between the registered zero and first nonzero network nodes
surface_area,0.003058297592743,0.991462262289739,between the registered zero and first nonzero network nodes
surface_area,0.00308512476460917,0.991387369853684,between the registered zero and first nonzero network nodes
surface_area,0.00311195193647533,0.99131247741763,between the registered zero and first nonzero network nodes
surface_area,0.0031387791083415,0.991237584981575,between the registered zero and first nonzero network nodes
surface_area,0.00316560628020767,0.99116269254552,between the registered zero and first nonzero network nodes
surface_area,0.00319243345207383,0.991087800109465,between the registered zero and first nonzero network nodes
surface_area,0.00321926062394,0.99101290767341,between the registered zero and first nonzero network nodes
uniform,0,1,between the registered zero and first nonzero network nodes
uniform,2.68271718661667e-05,0.999918522597428,between the registered zero and first nonzero network nodes
uniform,5.36543437323333e-05,0.999837045194856,between the registered zero and first nonzero network nodes
uniform,8.04815155985e-05,0.999755567792284,between the registered zero and first nonzero network nodes
uniform,0.000107308687464667,0.999674090389712,between the registered zero and first nonzero network nodes
uniform,0.000134135859330833,0.99959261298714,between the registered zero and first nonzero network nodes
uniform,0.000160963031197,0.999511135584568,between the registered zero and first nonzero network nodes
uniform,0.000187790203063167,0.999429658181996,between the registered zero and first nonzero network nodes
uniform,0.000214617374929333,0.999348180779424,between the registered zero and first nonzero network nodes
uniform,0.0002414445467955,0.999266703376852,between the registered zero and first nonzero network nodes
uniform,0.000268271718661667,0.99918522597428,between the registered zero and first nonzero network nodes
uniform,0.000295098890527833,0.999103748571708,between the registered zero and first nonzero network nodes
uniform,0.000321926062394,0.999022271169136,between the registered zero and first nonzero network nodes
uniform,0.000348753234260167,0.998940793766564,between the registered zero and first nonzero network nodes
uniform,0.000375580406126333,0.998859316363992,between the registered zero and first nonzero network nodes
uniform,0.0004024075779925,0.99877783896142,between the registered zero and first nonzero network nodes
uniform,0.000429234749858667,0.998696361558849,between the registered zero and first nonzero network nodes
uniform,0.000456061921724833,0.998614884156277,between the registered zero and first nonzero network nodes
uniform,0.000482889093591,0.998533406753705,between the registered zero and first nonzero network nodes
uniform,0.000509716265457167,0.998451929351133,between the registered zero and first nonzero network nodes
uniform,0.000536543437323333,0.998370451948561,between the registered zero and first nonzero network nodes
uniform,0.0005633706091895,0.998288974545989,between the registered zero and first nonzero network nodes
uniform,0.000590197781055667,0.998207497143417,between the registered zero and first nonzero network nodes
uniform,0.000617024952921833,0.998126019740845,between the registered zero and first nonzero network nodes
uniform,0.000643852124788,0.998044542338273,between the registered zero and first nonzero network nodes
uniform,0.000670679296654167,0.997963064935701,between the registered zero and first nonzero network nodes
uniform,0.000697506468520333,0.997881587533129,between the registered zero and first nonzero network nodes
uniform,0.0007243336403865,0.997800110130557,between the registered zero and first nonzero network nodes
uniform,0.000751160812252667,0.997718632727985,between the registered zero and first nonzero network nodes
uniform,0.000777987984118833,0.997637155325413,between the registered zero and first nonzero network nodes
uniform,0.000804815155985,0.997555677922841,between the registered zero and first nonzero network nodes
uniform,0.000831642327851167,0.997474200520269,between the registered zero and first nonzero network nodes
uniform,0.000858469499717333,0.997392723117697,between the registered zero and first nonzero network nodes
uniform,0.0008852966715835,0.997311245715125,between the registered zero and first nonzero network nodes
uniform,0.000912123843449667,0.997229768312553,between the registered zero and first nonzero network nodes
uniform,0.000938951015315833,0.997148290909981,between the registered zero and first nonzero network nodes
uniform,0.000965778187182,0.997066813507409,between the registered zero and first nonzero network nodes
uniform,0.000992605359048167,0.996985336104837,between the registered zero and first nonzero network nodes
uniform,0.00101943253091433,0.996903858702265,between the registered zero and first nonzero network nodes
uniform,0.0010462597027805,0.996822381299693,between the registered zero and first nonzero network nodes
uniform,0.00107308687464667,0.996740903897121,between the registered zero and first nonzero network nodes
uniform,0.00109991404651283,0.996659426494549,between the registered zero and first nonzero network nodes
uniform,0.001126741218379,0.996577949091977,between the registered zero and first nonzero network nodes
uniform,0.00115356839024517,0.996496471689405,between the registered zero and first nonzero network nodes
uniform,0.00118039556211133,0.996414994286833,between the registered zero and first nonzero network nodes
uniform,0.0012072227339775,0.996333516884262,between the registered zero and first nonzero network nodes
uniform,0.00123404990584367,0.996252039481689,between the registered zero and first nonzero network nodes
uniform,0.00126087707770983,0.996170562079118,between the registered zero and first nonzero network nodes
uniform,0.001287704249576,0.996089084676546,between the registered zero and first nonzero network nodes
uniform,0.00131453142144217,0.996007607273974,between the registered zero and first nonzero network nodes
uniform,0.00134135859330833,0.995926129871402,between the registered zero and first nonzero network nodes
uniform,0.0013681857651745,0.99584465246883,between the registered zero and first nonzero network nodes
uniform,0.00139501293704067,0.995763175066258,between the registered zero and first nonzero network nodes
uniform,0.00142184010890683,0.995681697663686,between the registered zero and first nonzero network nodes
uniform,0.001448667280773,0.995600220261114,between the registered zero and first nonzero network nodes
uniform,0.00147549445263917,0.995518742858542,between the registered zero and first nonzero network nodes
uniform,0.00150232162450533,0.99543726545597,between the registered zero and first nonzero network nodes
uniform,0.0015291487963715,0.995355788053398,between the registered zero and first nonzero network nodes
uniform,0.00155597596823767,0.995274310650826,between the registered zero and first nonzero network nodes
uniform,0.00158280314010383,0.995192833248254,between the registered zero and first nonzero network nodes
uniform,0.00160963031197,0.995111355845682,between the registered zero and first nonzero network nodes
uniform,0.00163645748383617,0.99502987844311,between the registered zero and first nonzero network nodes
uniform,0.00166328465570233,0.994948401040538,between the registered zero and first nonzero network nodes
uniform,0.0016901118275685,0.994866923637966,between the registered zero and first nonzero network nodes
uniform,0.00171693899943467,0.994785446235394,between the registered zero and first nonzero network nodes
uniform,0.00174376617130083,0.994703968832822,between the registered zero and first nonzero network nodes
uniform,0.001770593343167,0.99462249143025,between the registered zero and first nonzero network nodes
uniform,0.00179742051503317,0.994541014027678,between the registered zero and first nonzero network nodes
uniform,0.00182424768689933,0.994459536625106,between the registered zero and first nonzero network nodes
uniform,0.0018510748587655,0.994378059222534,between the registered zero and first nonzero network nodes
uniform,0.00187790203063167,0.994296581819962,between the registered zero and first nonzero network nodes
uniform,0.00190472920249783,0.99421510441739,between the registered zero and first nonzero network nodes
uniform,0.001931556374364,0.994133627014818,between the registered zero and first nonzero network nodes
uniform,0.00195838354623017,0.994052149612246,between the registered zero and first nonzero network nodes
uniform,0.00198521071809633,0.993970672209674,between the registered zero and first nonzero network nodes
uniform,0.0020120378899625,0.993889194807102,between the registered zero and first nonzero network nodes
uniform,0.00203886506182867,0.993807717404531,between the registered zero and first nonzero network nodes
uniform,0.00206569223369483,0.993726240001959,between the registered zero and first nonzero network nodes
uniform,0.002092519405561,0.993644762599387,between the registered zero and first nonzero network nodes
uniform,0.00211934657742717,0.993563285196815,between the registered zero and first nonzero network nodes
uniform,0.00214617374929333,0.993481807794243,between the registered zero and first nonzero network nodes
uniform,0.0021730009211595,0.993400330391671,between the registered zero and first nonzero network nodes
uniform,0.00219982809302567,0.993318852989099,between the registered zero and first nonzero network nodes
uniform,0.00222665526489183,0.993237375586527,between the registered zero and first nonzero network nodes
uniform,0.002253482436758,0.993155898183955,between the registered zero and first nonzero network nodes
uniform,0.00228030960862417,0.993074420781383,between the registered zero and first nonzero network nodes
uniform,0.00230713678049033,0.992992943378811,between the registered zero and first nonzero network nodes
uniform,0.0023339639523565,0.992911465976239,between the registered zero and first nonzero network nodes
uniform,0.00236079112422267,0.992829988573667,between the registered zero and first nonzero network nodes
uniform,0.00238761829608883,0.992748511171095,between the registered zero and first nonzero network nodes
uniform,0.002414445467955,0.992667033768523,between the registered zero and first nonzero network nodes
uniform,0.00244127263982117,0.992585556365951,between the registered zero and first nonzero network nodes
uniform,0.00246809981168733,0.992504078963379,between the registered zero and first nonzero network nodes
uniform,0.0024949269835535,0.992422601560807,between the registered zero and first nonzero network nodes
uniform,0.00252175415541967,0.992341124158235,between the registered zero and first nonzero network nodes
uniform,0.00254858132728583,0.992259646755663,between the registered zero and first nonzero network nodes
uniform,0.002575408499152,0.992178169353091,between the registered zero and first nonzero network nodes
uniform,0.00260223567101817,0.992096691950519,between the registered zero and first nonzero network nodes
uniform,0.00262906284288433,0.992015214547947,between the registered zero and first nonzero network nodes
uniform,0.0026558900147505,0.991933737145375,between the registered zero and first nonzero network nodes
uniform,0.00268271718661667,0.991852259742803,between the registered zero and first nonzero network nodes
uniform,0.00270954435848283,0.991770782340231,between the registered zero and first nonzero network nodes
uniform,0.002736371530349,0.991689304937659,between the registered zero and first nonzero network nodes
uniform,0.00276319870221517,0.991607827535087,between the registered zero and first nonzero network nodes
uniform,0.00279002587408133,0.991526350132515,between the registered zero and first nonzero network nodes
uniform,0.0028168530459475,0.991444872729944,between the registered zero and first nonzero network nodes
uniform,0.00284368021781367,0.991363395327371,between the registered zero and first nonzero network nodes
uniform,0.00287050738967983,0.9912819179248,between the registered zero and first nonzero network nodes
uniform,0.002897334561546,0.991200440522228,between the registered zero and first nonzero network nodes
uniform,0.00292416173341217,0.991118963119656,between the registered zero and first nonzero network nodes
uniform,0.00295098890527833,0.991037485717084,between the registered zero and first nonzero network nodes
uniform,0.0029778160771445,0.990956008314512,between the registered zero and first nonzero network nodes
uniform,0.00300464324901067,0.99087453091194,between the registered zero and first nonzero network nodes
uniform,0.00303147042087683,0.990793053509368,between the registered zero and first nonzero network nodes
uniform,0.003058297592743,0.990711576106796,between the registered zero and first nonzero network nodes
