KJ_LOADED sols=sol1|sol2|sol3|sol4|sol5|sol6
TR,baseline_KC,11.222222,1.4046904,1.0000000,5.0061354e-18
TR,baseline_KC,11.333333,1.4047787,1.0000000,5.0061354e-18
TR,baseline_KC,11.444444,1.4048669,1.0000000,5.0061354e-18
TR,baseline_KC,11.555556,1.4049551,1.0000000,5.0061354e-18
TR,baseline_KC,11.666667,1.4050433,1.0000000,5.0272873e-18
TR,baseline_KC,11.777778,1.4051316,1.0000000,5.0272873e-18
TR,baseline_KC,11.888889,1.4052198,1.0000000,5.0272873e-18
TR,baseline_KC,12.000000,1.4053080,1.0000000,5.0272873e-18
TR,baseline_KC,12.111111,1.4053962,1.0000000,5.0272873e-18
TR,baseline_KC,12.222222,1.4054844,1.0000000,5.0272873e-18
TR,baseline_KC,12.333333,1.4055727,1.0000000,5.0272873e-18
TR,baseline_KC,12.444444,1.4056609,1.0000000,5.0272873e-18
TR,baseline_KC,12.555556,1.4057491,1.0000000,5.0272873e-18
TR,baseline_KC,12.666667,1.4058373,1.0000000,5.0272873e-18
TR,baseline_KC,12.777778,1.4059256,1.0000000,5.0272873e-18
TR,baseline_KC,12.888889,1.4060138,1.0000000,5.0272873e-18
TR,baseline_KC,13.000000,1.4061020,1.0000000,5.0272873e-18
TR,baseline_KC,13.111111,1.4061902,1.0000000,5.0272873e-18
TR,baseline_KC,13.222222,1.4062784,1.0000000,5.0272873e-18
TR,baseline_KC,13.333333,1.4063667,1.0000000,5.0272873e-18
TR,baseline_KC,13.444444,1.4064549,1.0000000,5.0272873e-18
TR,baseline_KC,13.555556,1.4065431,1.0000000,5.0272873e-18
TR,baseline_KC,13.666667,1.4066313,1.0000000,5.0272873e-18
TR,baseline_KC,13.777778,1.4067196,1.0000000,5.0272873e-18
TR,baseline_KC,13.888889,1.4068078,1.0000000,5.0272873e-18
TR,baseline_KC,14.000000,1.4068960,1.0000000,5.0272873e-18
TR,baseline_KC,14.111111,1.4069842,1.0000000,5.0272873e-18
TR,baseline_KC,14.222222,1.4070724,1.0000000,5.0272873e-18
TR,baseline_KC,14.333333,1.4071607,1.0000000,5.0272873e-18
TR,baseline_KC,14.444444,1.4072489,1.0000000,5.0272873e-18
TR,baseline_KC,14.555556,1.4073371,1.0000000,5.0272873e-18
TR,baseline_KC,14.666667,1.4074253,1.0000000,5.0272873e-18
TR,baseline_KC,14.777778,1.4075136,1.0000000,5.0272873e-18
TR,baseline_KC,14.888889,1.4076018,1.0000000,5.0272873e-18
TR,baseline_KC,15.000000,1.4076900,1.0000000,5.0272873e-18
TR,baseline_KC,15.111111,1.4077782,1.0000000,5.0272873e-18
TR,baseline_KC,15.222222,1.4078664,1.0000000,5.0272873e-18
TR,baseline_KC,15.333333,1.4079547,1.0000000,5.0272873e-18
TR,baseline_KC,15.444444,1.4080215,1.0000000,5.0272873e-18
TR,baseline_KC,15.555556,1.4080809,1.0000000,5.0272873e-18
TR,baseline_KC,15.666667,1.4081402,1.0000000,5.0272873e-18
TR,baseline_KC,15.777778,1.4081996,1.0000000,5.0272873e-18
TR,baseline_KC,15.888889,1.4082590,1.0000000,5.0272873e-18
TR,baseline_KC,16.000000,1.4083183,1.0000000,5.0272873e-18
TR,baseline_KC,16.111111,1.4083777,1.0000000,5.0272873e-18
TR,baseline_KC,16.222222,1.4084371,1.0000000,5.0272873e-18
TR,baseline_KC,16.333333,1.4084964,1.0000000,5.0272873e-18
TR,baseline_KC,16.444444,1.4085558,1.0000000,5.0272873e-18
TR,baseline_KC,16.555556,1.4086151,1.0000000,5.0272873e-18
TR,baseline_KC,16.666667,1.4086745,1.0000000,5.0272873e-18
TR,baseline_KC,16.777778,1.4087339,1.0000000,5.0272873e-18
TR,baseline_KC,16.888889,1.4087932,1.0000000,5.0272873e-18
TR,baseline_KC,17.000000,1.4088526,1.0000000,5.0272873e-18
TR,baseline_KC,17.111111,1.4089120,1.0000000,5.0272873e-18
TR,baseline_KC,17.222222,1.4089713,1.0000000,5.0272873e-18
TR,baseline_KC,17.333333,1.4090307,1.0000000,5.0272873e-18
TR,baseline_KC,17.444444,1.4090901,1.0000000,5.0272873e-18
TR,baseline_KC,17.555556,1.4091494,1.0000000,5.0272873e-18
TR,baseline_KC,17.666667,1.4092088,1.0000000,5.0272873e-18
TR,baseline_KC,17.777778,1.4092681,1.0000000,5.0272873e-18
TR,baseline_KC,17.888889,1.4093275,1.0000000,5.0405073e-18
TR,baseline_KC,18.000000,1.4093869,1.0000000,5.0405073e-18
TR,baseline_KC,18.111111,1.4094462,1.0000000,5.0405073e-18
TR,baseline_KC,18.222222,1.4095056,1.0000000,5.0405073e-18
TR,baseline_KC,18.333333,1.4095650,1.0000000,5.0405073e-18
TR,baseline_KC,18.444444,1.4096243,1.0000000,5.0405073e-18
TR,baseline_KC,18.555556,1.4096837,1.0000000,5.0405073e-18
