"case_id","q_mAh_cm2","S_avg","cI2_surf_tot_avg","beta_surf_avg"
"baseline_J40_Q120","38.3333333333","0.468206272795","213.098802627","1026.70658632"
"baseline_J40_Q120","38.4444444444","0.469201369846","213.411306301","1026.03157839"
"baseline_J40_Q120","38.5555555556","0.470197777215","213.723809975","1025.35657045"
"baseline_J40_Q120","38.6666666667","0.471195497491","214.036313648","1024.68156252"
"baseline_J40_Q120","38.7777777778","0.47219453327","214.348817322","1024.00655458"
"baseline_J40_Q120","38.8888888889","0.473194887157","214.661320996","1023.33154665"
"baseline_J40_Q120","39.0","0.474196561762","214.973824669","1022.65653871"
"baseline_J40_Q120","39.1111111111","0.475199559703","215.286328343","1021.98153078"
"baseline_J40_Q120","39.2222222222","0.476203883603","215.598832017","1021.30652284"
"baseline_J40_Q120","39.3333333333","0.477209536093","215.91133569","1020.63151491"
"baseline_J40_Q120","39.4444444444","0.478210323316","216.221920283","1019.96065219"
"baseline_J40_Q120","39.5555555556","0.479210261194","216.53183468","1019.29123709"
"baseline_J40_Q120","39.6666666667","0.480211513448","216.841749077","1018.62182199"
"baseline_J40_Q120","39.7777777778","0.481214082672","217.151663474","1017.9524069"
"baseline_J40_Q120","39.8888888889","0.482217971466","217.461577871","1017.2829918"
"baseline_J40_Q120","40.0","0.483223182437","217.771492268","1016.6135767"
"baseline_J40_Q120","40.1111111111","0.484229718199","218.081406664","1015.9441616"
"baseline_J40_Q120","40.2222222222","0.485237581372","218.391321061","1015.27474651"
"baseline_J40_Q120","40.3333333333","0.486246774585","218.701235458","1014.60533141"
"baseline_J40_Q120","40.4444444444","0.487257300472","219.011149855","1013.93591631"
"baseline_J40_Q120","40.5555555556","0.488269161674","219.321064252","1013.26650122"
"baseline_J40_Q120","40.6666666667","0.48928236084","219.630978649","1012.59708612"
"baseline_J40_Q120","40.7777777778","0.490296900626","219.940893046","1011.92767102"
"baseline_J40_Q120","40.8888888889","0.491312783694","220.250807443","1011.25825592"
"baseline_J40_Q120","41.0","0.492330012714","220.560721839","1010.58884083"
"baseline_J40_Q120","41.1111111111","0.493348590363","220.870636236","1009.91942573"
"baseline_J40_Q120","41.2222222222","0.494368519324","221.180550633","1009.25001063"
"baseline_J40_Q120","41.3333333333","0.495389802288","221.49046503","1008.58059553"
"baseline_J40_Q120","41.4444444444","0.496412441955","221.800379427","1007.91118044"
"baseline_J40_Q120","41.5555555556","0.497436441028","222.110293824","1007.24176534"
"baseline_J40_Q120","41.6666666667","0.49846180222","222.420208221","1006.57235024"
"baseline_J40_Q120","41.7777777778","0.499488528252","222.730122618","1005.90293515"
"baseline_J40_Q120","41.8888888889","0.50051662185","223.040037014","1005.23352005"
"baseline_J40_Q120","42.0","0.501546085748","223.349951411","1004.56410495"
"baseline_J40_Q120","42.1111111111","0.502576922688","223.659865808","1003.89468985"
"baseline_J40_Q120","42.2222222222","0.503609135419","223.969780205","1003.22527476"
"baseline_J40_Q120","42.3333333333","0.504642726696","224.279694602","1002.55585966"
"baseline_J40_Q120","42.4444444444","0.505677699284","224.589608999","1001.88644456"
"baseline_J40_Q120","42.5555555556","0.506714055954","224.899523396","1001.21702947"
"baseline_J40_Q120","42.6666666667","0.507751799483","225.209437793","1000.54761437"
"baseline_J40_Q120","42.7777777778","0.508790932657","225.519352189","999.878199271"
"baseline_J40_Q120","42.8888888889","0.509831458271","225.829266586","999.208784174"
"baseline_J40_Q120","43.0","0.510873379124","226.139180983","998.539369076"
"baseline_J40_Q120","43.1111111111","0.511916698025","226.44909538","997.869953979"
"baseline_J40_Q120","43.2222222222","0.51296141779","226.759009777","997.200538882"
"baseline_J40_Q120","43.3333333333","0.514007541242","227.068924174","996.531123785"
"baseline_J40_Q120","43.4444444444","0.515055071212","227.378838571","995.861708687"
"baseline_J40_Q120","43.5555555556","0.516104010538","227.688752967","995.19229359"
"baseline_J40_Q120","43.6666666667","0.517154362068","227.998667364","994.522878493"
"baseline_J40_Q120","43.7777777778","0.518206128654","228.308581761","993.853463396"
"baseline_J40_Q120","43.8888888889","0.519259313159","228.618496158","993.184048298"
"baseline_J40_Q120","44.0","0.520313918451","228.928410555","992.514633201"
"baseline_J40_Q120","44.1111111111","0.521369947409","229.238324952","991.845218104"
"baseline_J40_Q120","44.2222222222","0.522427402916","229.548239349","991.175803007"
"baseline_J40_Q120","44.3333333333","0.523486287865","229.858153746","990.506387909"
"baseline_J40_Q120","44.4444444444","0.524546605158","230.168068142","989.836972812"
"baseline_J40_Q120","44.5555555556","0.525608357701","230.477982539","989.167557715"
"baseline_J40_Q120","44.6666666667","0.526671548412","230.787896936","988.498142618"
"baseline_J40_Q120","44.7777777778","0.527736180214","231.097811333","987.82872752"
"baseline_J40_Q120","44.8888888889","0.52880225604","231.40772573","987.159312423"
"baseline_J40_Q120","45.0","0.529869778829","231.717640127","986.489897326"
"baseline_J40_Q120","45.1111111111","0.53093875153","232.027554524","985.820482229"
"baseline_J40_Q120","45.2222222222","0.532009177099","232.337468921","985.151067131"
"baseline_J40_Q120","45.3333333333","0.533081058499","232.647383317","984.481652034"
"baseline_J40_Q120","45.4444444444","0.534154398703","232.957297714","983.812236937"
"baseline_J40_Q120","45.5555555556","0.53522920069","233.267212111","983.14282184"
"baseline_J40_Q120","45.6666666667","0.53630546745","233.577126508","982.473406743"
"baseline_J40_Q120","45.7777777778","0.537383201979","233.887040905","981.803991645"
"baseline_J40_Q120","45.8888888889","0.538462407281","234.196955302","981.134576548"
"baseline_J40_Q120","46.0","0.53954308637","234.506869699","980.465161451"
"baseline_J40_Q120","46.1111111111","0.540625242266","234.816784096","979.795746354"
"baseline_J40_Q120","46.2222222222","0.541708877998","235.126698492","979.126331256"
"baseline_J40_Q120","46.3333333333","0.542793996605","235.436612889","978.456916159"
"baseline_J40_Q120","46.4444444444","0.543880601133","235.746527286","977.787501062"
"baseline_J40_Q120","46.5555555556","0.544968694635","236.056441683","977.118085965"
"baseline_J40_Q120","46.6666666667","0.546058280175","236.36635608","976.448670867"
"baseline_J40_Q120","46.7777777778","0.547149360823","236.676270477","975.77925577"
"baseline_J40_Q120","46.8888888889","0.54824193966","236.986184874","975.109840673"
"baseline_J40_Q120","47.0","0.549336019772","237.296099271","974.440425576"
"baseline_J40_Q120","47.1111111111","0.550431604258","237.606013667","973.771010478"
"baseline_J40_Q120","47.2222222222","0.551528696221","237.915928064","973.101595381"
"baseline_J40_Q120","47.3333333333","0.552627298775","238.225842461","972.432180284"
"baseline_J40_Q120","47.4444444444","0.553727415043","238.535756858","971.762765187"
"baseline_J40_Q120","47.5555555556","0.554829048154","238.845671255","971.093350089"
"baseline_J40_Q120","47.6666666667","0.55593220125","239.155585652","970.423934992"
"baseline_J40_Q120","47.7777777778","0.557036877477","239.465500049","969.754519895"
"baseline_J40_Q120","47.8888888889","0.558143079993","239.775414445","969.085104798"
"baseline_J40_Q120","48.0","0.559250811963","240.085328842","968.4156897"
"baseline_J40_Q120","48.1111111111","0.56036007656","240.395243239","967.746274603"
"baseline_J40_Q120","48.2222222222","0.56147087697","240.705157636","967.076859506"
"baseline_J40_Q120","48.3333333333","0.562583216382","241.015072033","966.407444409"
"baseline_J40_Q120","48.4444444444","0.563697097998","241.32498643","965.738029311"
"baseline_J40_Q120","48.5555555556","0.564812525028","241.634900827","965.068614214"
"baseline_J40_Q120","48.6666666667","0.56592950069","241.944815224","964.399199117"
"baseline_J40_Q120","48.7777777778","0.567048028212","242.25472962","963.72978402"
"baseline_J40_Q120","48.8888888889","0.568168110829","242.564644017","963.060368923"
"baseline_J40_Q120","49.0","0.569289751788","242.874558414","962.390953825"
"baseline_J40_Q120","49.1111111111","0.570412954343","243.184472811","961.721538728"
"baseline_J40_Q120","49.2222222222","0.571537721757","243.494387208","961.052123631"
"baseline_J40_Q120","49.3333333333","0.572664057304","243.804301605","960.382708534"
"baseline_J40_Q120","49.4444444444","0.573791964264","244.114216002","959.713293436"
"baseline_J40_Q120","49.5555555556","0.57492144593","244.424130399","959.043878339"
"baseline_J40_Q120","49.6666666667","0.5760525056","244.734044795","958.374463242"
"baseline_J40_Q120","49.7777777778","0.577185146585","245.043959192","957.705048145"
"baseline_J40_Q120","49.8888888889","0.578319372203","245.353873589","957.035633047"
"baseline_J40_Q120","50.0","0.579455185781","245.663787986","956.36621795"
"baseline_J40_Q120","50.1111111111","0.580592590659","245.973702383","955.696802853"
"baseline_J40_Q120","50.2222222222","0.581731590181","246.28361678","955.027387756"
"baseline_J40_Q120","50.3333333333","0.582872187704","246.593531177","954.357972658"
"baseline_J40_Q120","50.4444444444","0.584014386593","246.903445574","953.688557561"
"baseline_J40_Q120","50.5555555556","0.585158190223","247.21335997","953.019142464"
"baseline_J40_Q120","50.6666666667","0.586303601979","247.523274367","952.349727367"
"baseline_J40_Q120","50.7777777778","0.587450625255","247.833188764","951.680312269"
"baseline_J40_Q120","50.8888888889","0.588599263453","248.143103161","951.010897172"
"baseline_J40_Q120","51.0","0.589749519988","248.453017558","950.341482075"
"baseline_J40_Q120","51.1111111111","0.590901398281","248.762931955","949.672066978"
"baseline_J40_Q120","51.2222222222","0.592054901765","249.072846352","949.00265188"
"baseline_J40_Q120","51.3333333333","0.593210033883","249.382760748","948.333236783"
"baseline_J40_Q120","51.4444444444","0.594364426216","249.692040774","947.665191928"
"baseline_J40_Q120","51.5555555556","0.595519566586","250.001085554","946.997655202"
"baseline_J40_Q120","51.6666666667","0.596676277735","250.310114593","946.330152479"
"baseline_J40_Q120","51.7777777778","0.597834562863","250.619127889","945.66268376"
"baseline_J40_Q120","51.8888888889","0.598994425181","250.928125443","944.995249043"
"baseline_J40_Q120","52.0","0.600155867908","251.237107255","944.327848329"
"baseline_J40_Q120","52.1111111111","0.601318894273","251.546073324","943.660481619"
"baseline_J40_Q120","52.2222222222","0.602483507512","251.855023652","942.993148912"
"baseline_J40_Q120","52.3333333333","0.603649710869","252.163958237","942.325850207"
"baseline_J40_Q120","52.4444444444","0.604817507601","252.47287708","941.658585506"
"baseline_J40_Q120","52.5555555556","0.60598690097","252.781780181","940.991354808"
"baseline_J40_Q120","52.6666666667","0.607157894248","253.09066754","940.324158113"
"baseline_J40_Q120","52.7777777778","0.608330490717","253.399539157","939.656995422"
"baseline_J40_Q120","52.8888888889","0.609504693666","253.708395031","938.989866733"
"baseline_J40_Q120","53.0","0.610680506395","254.017235163","938.322772047"
"baseline_J40_Q120","53.1111111111","0.611857932212","254.326059553","937.655711365"
"baseline_J40_Q120","53.2222222222","0.613036974435","254.634868201","936.988684685"
"baseline_J40_Q120","53.3333333333","0.614217636389","254.943661107","936.321692009"
"baseline_J40_Q120","53.4444444444","0.61539992141","255.25243827","935.654733336"
"baseline_J40_Q120","53.5555555556","0.616583832843","255.561199692","934.987808666"
"baseline_J40_Q120","53.6666666667","0.617769374041","255.869945371","934.320917999"
"baseline_J40_Q120","53.7777777778","0.618956548369","256.178675308","933.654061335"
"baseline_J40_Q120","53.8888888889","0.620145359198","256.487389502","932.987238675"
"baseline_J40_Q120","54.0","0.621335809909","256.796087955","932.320450017"
"baseline_J40_Q120","54.1111111111","0.622527903894","257.104770666","931.653695362"
"baseline_J40_Q120","54.2222222222","0.623721644554","257.413437634","930.986974711"
"baseline_J40_Q120","54.3333333333","0.624917035297","257.72208886","930.320288063"
"baseline_J40_Q120","54.4444444444","0.626114079544","258.030724344","929.653635418"
"baseline_J40_Q120","54.5555555556","0.627312780722","258.339344085","928.987016775"
"baseline_J40_Q120","54.6666666667","0.62851314227","258.647948085","928.320432136"
"baseline_J40_Q120","54.7777777778","0.629715167635","258.956536342","927.653881501"
"baseline_J40_Q120","54.8888888889","0.630918860275","259.265108857","926.987364868"
"baseline_J40_Q120","55.0","0.632124223657","259.57366563","926.320882238"
"baseline_J40_Q120","55.1111111111","0.633331261256","259.882206661","925.654433612"
"baseline_J40_Q120","55.2222222222","0.634539976559","260.19073195","924.988018988"
"baseline_J40_Q120","55.3333333333","0.635750373061","260.499241496","924.321638368"
"baseline_J40_Q120","55.4444444444","0.636962454269","260.807735301","923.655291751"
"baseline_J40_Q120","55.5555555556","0.638176223696","261.116213363","922.988979137"
"baseline_J40_Q120","55.6666666667","0.639391684869","261.424675683","922.322700526"
"baseline_J40_Q120","55.7777777778","0.640608841322","261.73312226","921.656455918"
"baseline_J40_Q120","55.8888888889","0.6418276966","262.041553096","920.990245313"
"baseline_J40_Q120","56.0","0.643048254257","262.349968189","920.324068711"
"baseline_J40_Q120","56.1111111111","0.644270517857","262.65836754","919.657926113"
"baseline_J40_Q120","56.2222222222","0.645494490976","262.966751149","918.991817517"
"baseline_J40_Q120","56.3333333333","0.646720177197","263.275119016","918.325742925"
"baseline_J40_Q120","56.4444444444","0.647947580116","263.583471141","917.659702336"
"baseline_J40_Q120","56.5555555556","0.649176703336","263.891807523","916.993695749"
"baseline_J40_Q120","56.6666666667","0.650407550473","264.200128164","916.327723166"
"baseline_J40_Q120","56.7777777778","0.651640125151","264.508433062","915.661784586"
"baseline_J40_Q120","56.8888888889","0.652874431005","264.816722218","914.99588001"
"baseline_J40_Q120","57.0","0.65411047168","265.124995631","914.330009436"
"baseline_J40_Q120","57.1111111111","0.655348250832","265.433253303","913.664172865"
"baseline_J40_Q120","57.2222222222","0.656587772126","265.741495232","912.998370298"
"baseline_J40_Q120","57.3333333333","0.657829039238","266.04972142","912.332601733"
"baseline_J40_Q120","57.4444444444","0.659072055856","266.357931865","911.666867172"
"baseline_J40_Q120","57.5555555556","0.660316825674","266.666126568","911.001166614"
"baseline_J40_Q120","57.6666666667","0.661563352402","266.974305528","910.335500059"
"baseline_J40_Q120","57.7777777778","0.662811639755","267.282468747","909.669867507"
"baseline_J40_Q120","57.8888888889","0.664061691464","267.590616223","909.004268958"
"baseline_J40_Q120","58.0","0.665313511265","267.898747957","908.338704412"
"baseline_J40_Q120","58.1111111111","0.666567102908","268.206863949","907.67317387"
"baseline_J40_Q120","58.2222222222","0.667822470154","268.514964199","907.00767733"
"baseline_J40_Q120","58.3333333333","0.669079616772","268.823048707","906.342214794"
"baseline_J40_Q120","58.4444444444","0.670338546545","269.131117472","905.67678626"
"baseline_J40_Q120","58.5555555556","0.671599263263","269.439170495","905.01139173"
"baseline_J40_Q120","58.6666666667","0.672861770729","269.747207776","904.346031203"
"baseline_J40_Q120","58.7777777778","0.674126072758","270.055229315","903.680704679"
"baseline_J40_Q120","58.8888888889","0.675392173173","270.363235112","903.015412158"
"baseline_J40_Q120","59.0","0.676660075809","270.671225166","902.35015364"
"baseline_J40_Q120","59.1111111111","0.677929784513","270.979199479","901.684929126"
"baseline_J40_Q120","59.2222222222","0.679201303141","271.287158049","901.019738614"
"baseline_J40_Q120","59.3333333333","0.680474635563","271.595100877","900.354582106"
"baseline_J40_Q120","59.4444444444","0.681749785656","271.903027963","899.6894596"
"baseline_J40_Q120","59.5555555556","0.683026757311","272.210939306","899.024371098"
"baseline_J40_Q120","59.6666666667","0.684305554429","272.518834908","898.359316599"
"baseline_J40_Q120","59.7777777778","0.685586180923","272.826714767","897.694296103"
"baseline_J40_Q120","59.8888888889","0.686868640716","273.134578884","897.02930961"
"baseline_J40_Q120","60.0","0.688152937744","273.442427259","896.36435712"
"baseline_J40_Q120","60.1111111111","0.689439075951","273.750259892","895.699438634"
"baseline_J40_Q120","60.2222222222","0.690727059297","274.058076782","895.03455415"
"baseline_J40_Q120","60.3333333333","0.692016891748","274.365877931","894.369703669"
"baseline_J40_Q120","60.4444444444","0.693308577287","274.673663337","893.704887192"
"baseline_J40_Q120","60.5555555556","0.694602119904","274.981433001","893.040104718"
"baseline_J40_Q120","60.6666666667","0.695897523602","275.289186923","892.375356247"
"baseline_J40_Q120","60.7777777778","0.697194792397","275.596925102","891.710641779"
"baseline_J40_Q120","60.8888888889","0.698493930313","275.90464754","891.045961314"
"baseline_J40_Q120","61.0","0.69979494139","276.212354235","890.381314852"
"baseline_J40_Q120","61.1111111111","0.701097829676","276.520045188","889.716702393"
"baseline_J40_Q120","61.2222222222","0.702402599232","276.827720399","889.052123937"
"baseline_J40_Q120","61.3333333333","0.703709254132","277.135379868","888.387579485"
"baseline_J40_Q120","61.4444444444","0.70501779846","277.443023595","887.723069035"
"baseline_J40_Q120","61.5555555556","0.706328236312","277.750651579","887.058592589"
"baseline_J40_Q120","61.6666666667","0.707640571797","278.058263821","886.394150146"
"baseline_J40_Q120","61.7777777778","0.708954809034","278.365860321","885.729741706"
"baseline_J40_Q120","61.8888888889","0.710270952156","278.673441079","885.065367269"
"baseline_J40_Q120","62.0","0.711589005307","278.981006095","884.401026835"
"baseline_J40_Q120","62.1111111111","0.712908972643","279.288555368","883.736720404"
"baseline_J40_Q120","62.2222222222","0.714230858333","279.5960889","883.072447977"
"baseline_J40_Q120","62.3333333333","0.715554666556","279.903606689","882.408209552"
"baseline_J40_Q120","62.4444444444","0.716880401505","280.211108736","881.744005131"
"baseline_J40_Q120","62.5555555556","0.718208067384","280.518595041","881.079834712"
"baseline_J40_Q120","62.6666666667","0.719537668411","280.826065603","880.415698297"
"baseline_J40_Q120","62.7777777778","0.720869208815","281.133520424","879.751595885"
"baseline_J40_Q120","62.8888888889","0.722202692837","281.440959502","879.087527476"
"baseline_J40_Q120","63.0","0.723538124731","281.748382838","878.42349307"
"baseline_J40_Q120","63.1111111111","0.724875508763","282.055790432","877.759492667"
"baseline_J40_Q120","63.2222222222","0.726214849213","282.363182284","877.095526267"
"baseline_J40_Q120","63.3333333333","0.727556150372","282.670558393","876.431593871"
"baseline_J40_Q120","63.4444444444","0.728898468598","282.977702606","875.768162371"
"baseline_J40_Q120","63.5555555556","0.730242401202","283.284750919","875.104938014"
"baseline_J40_Q120","63.6666666667","0.731588279897","283.591778127","874.441759246"
"baseline_J40_Q120","63.7777777778","0.732936108904","283.898784228","873.778626067"
"baseline_J40_Q120","63.8888888889","0.734285892456","284.205769223","873.115538478"
"baseline_J40_Q120","64.0","0.735637634797","284.512733112","872.452496477"
"baseline_J40_Q120","64.1111111111","0.736991340186","284.819675895","871.789500066"
"baseline_J40_Q120","64.2222222222","0.738347012891","285.126597572","871.126549244"
"baseline_J40_Q120","64.3333333333","0.739704657195","285.433498143","870.463644012"
"baseline_J40_Q120","64.4444444444","0.741064277392","285.740377607","869.800784369"
"baseline_J40_Q120","64.5555555556","0.74242587779","286.047235965","869.137970315"
"baseline_J40_Q120","64.6666666667","0.743789462707","286.354073218","868.47520185"
"baseline_J40_Q120","64.7777777778","0.745155036476","286.660889364","867.812478975"
"baseline_J40_Q120","64.8888888889","0.746522603441","286.967684403","867.149801688"
"baseline_J40_Q120","65.0","0.74789216796","287.274458337","866.487169992"
"baseline_J40_Q120","65.1111111111","0.749263734403","287.581211165","865.824583884"
"baseline_J40_Q120","65.2222222222","0.750637307153","287.887942886","865.162043366"
"baseline_J40_Q120","65.3333333333","0.752012890605","288.194653502","864.499548437"
"baseline_J40_Q120","65.4444444444","0.753390489168","288.501343011","863.837099097"
"baseline_J40_Q120","65.5555555556","0.754770107263","288.808011414","863.174695346"
"baseline_J40_Q120","65.6666666667","0.756151749324","289.114658711","862.512337185"
"baseline_J40_Q120","65.7777777778","0.757535419799","289.421284901","861.850024613"
"baseline_J40_Q120","65.8888888889","0.758921123148","289.727889986","861.18775763"
"baseline_J40_Q120","66.0","0.760308863845","290.034473964","860.525536237"
"baseline_J40_Q120","66.1111111111","0.761698646375","290.341036837","859.863360433"
"baseline_J40_Q120","66.2222222222","0.76309047524","290.647578603","859.201230218"
"baseline_J40_Q120","66.3333333333","0.764484354951","290.954099263","858.539145592"
"baseline_J40_Q120","66.4444444444","0.765880290035","291.260598817","857.877106556"
"baseline_J40_Q120","66.5555555556","0.767278285032","291.567077265","857.215113108"
"baseline_J40_Q120","66.6666666667","0.768678344494","291.873534606","856.553165251"
"baseline_J40_Q120","66.7777777778","0.770080472988","292.179970842","855.891262982"
"baseline_J40_Q120","66.8888888889","0.771484675094","292.486385971","855.229406303"
"baseline_J40_Q120","67.0","0.772890955405","292.792779994","854.567595213"
"baseline_J40_Q120","67.1111111111","0.774299318529","293.099152911","853.905829712"
"baseline_J40_Q120","67.2222222222","0.775709769085","293.405504722","853.2441098"
"baseline_J40_Q120","67.3333333333","0.777122311708","293.711835427","852.582435478"
"baseline_J40_Q120","67.4444444444","0.778536951046","294.018145025","851.920806745"
"baseline_J40_Q120","67.5555555556","0.779953691761","294.324433518","851.259223601"
"baseline_J40_Q120","67.6666666667","0.781372538529","294.630700904","850.597686047"
"baseline_J40_Q120","67.7777777778","0.782793496038","294.936947184","849.936194082"
"baseline_J40_Q120","67.8888888889","0.784216568993","295.243172358","849.274747706"
"baseline_J40_Q120","68.0","0.78564176211","295.549376426","848.613346919"
"baseline_J40_Q120","68.1111111111","0.787069080122","295.855559388","847.951991722"
"baseline_J40_Q120","68.2222222222","0.788498527773","296.161721244","847.290682114"
"baseline_J40_Q120","68.3333333333","0.789930109824","296.467861993","846.629418095"
"baseline_J40_Q120","68.4444444444","0.791363831048","296.773981636","845.968199665"
"baseline_J40_Q120","68.5555555556","0.792799696233","297.080080174","845.307026825"
"baseline_J40_Q120","68.6666666667","0.794237710183","297.386157605","844.645899574"
"baseline_J40_Q120","68.7777777778","0.795677877712","297.69221393","843.984817912"
"baseline_J40_Q120","68.8888888889","0.797120203654","297.998249148","843.32378184"
"baseline_J40_Q120","69.0","0.798564692853","298.304263261","842.662791356"
"baseline_J40_Q120","69.1111111111","0.800011350169","298.610256267","842.001846462"
"baseline_J40_Q120","69.2222222222","0.801460180478","298.916228168","841.340947158"
"baseline_J40_Q120","69.3333333333","0.802911188668","299.222178962","840.680093442"
"baseline_J40_Q120","69.4444444444","0.804364379644","299.52810865","840.019285316"
"baseline_J40_Q120","69.5555555556","0.805819758325","299.834017232","839.358522779"
"baseline_J40_Q120","69.6666666667","0.807277329643","300.139904708","838.697805832"
"baseline_J40_Q120","69.7777777778","0.808737098548","300.445771077","838.037134473"
"baseline_J40_Q120","69.8888888889","0.810199070002","300.751616341","837.376508704"
"baseline_J40_Q120","70.0","0.811663248984","301.057440498","836.715928524"
"baseline_J40_Q120","70.1111111111","0.813129640488","301.363243549","836.055393934"
"baseline_J40_Q120","70.2222222222","0.814598249521","301.669025494","835.394904932"
"baseline_J40_Q120","70.3333333333","0.816069081107","301.974786333","834.73446152"
"baseline_J40_Q120","70.4444444444","0.817542140284","302.280526066","834.074063698"
"baseline_J40_Q120","70.5555555556","0.819017432107","302.586244692","833.413711464"
"baseline_J40_Q120","70.6666666667","0.820494961645","302.891942213","832.75340482"
"baseline_J40_Q120","70.7777777778","0.821974733983","303.197618627","832.093143765"
"baseline_J40_Q120","70.8888888889","0.823456754219","303.503273935","831.432928299"
"baseline_J40_Q120","71.0","0.824941027471","303.808908137","830.772758423"
"baseline_J40_Q120","71.1111111111","0.826427558867","304.114521233","830.112634136"
"baseline_J40_Q120","71.2222222222","0.827916353557","304.420113223","829.452555438"
"baseline_J40_Q120","71.3333333333","0.8294074167","304.725684107","828.792522329"
"baseline_J40_Q120","71.4444444444","0.830900753477","305.031233884","828.13253481"
"baseline_J40_Q120","71.5555555556","0.832396369079","305.336762556","827.47259288"
"baseline_J40_Q120","71.6666666667","0.833894268717","305.642270121","826.812696539"
"baseline_J40_Q120","71.7777777778","0.835394457616","305.94775658","826.152845788"
"baseline_J40_Q120","71.8888888889","0.836896941017","306.253221933","825.493040625"
"baseline_J40_Q120","72.0","0.838401724179","306.558666179","824.833281052"
"baseline_J40_Q120","72.1111111111","0.839908812373","306.86408932","824.173567069"
"baseline_J40_Q120","72.2222222222","0.841418210891","307.169491355","823.513898674"
"baseline_J40_Q120","72.3333333333","0.842929925037","307.474872283","822.854275869"
"baseline_J40_Q120","72.4444444444","0.844443960135","307.780232105","822.194698653"
"baseline_J40_Q120","72.5555555556","0.845960321521","308.085570821","821.535167026"
"baseline_J40_Q120","72.6666666667","0.847479014551","308.390888431","820.875680989"
"baseline_J40_Q120","72.7777777778","0.849000044596","308.696184935","820.216240541"
"baseline_J40_Q120","72.8888888889","0.850523417045","309.001460332","819.556845682"
"baseline_J40_Q120","73.0","0.8520491373","309.306714624","818.897496412"
"baseline_J40_Q120","73.1111111111","0.853577210783","309.611947809","818.238192732"
"baseline_J40_Q120","73.2222222222","0.855107642933","309.917159888","817.578934641"
"baseline_J40_Q120","73.3333333333","0.856640439202","310.222350861","816.919722139"
"baseline_J40_Q120","73.4444444444","0.858175605063","310.527520728","816.260555227"
"baseline_J40_Q120","73.5555555556","0.859713146003","310.832669489","815.601433903"
"baseline_J40_Q120","73.6666666667","0.861253067528","311.137797144","814.942358169"
"baseline_J40_Q120","73.7777777778","0.862795375159","311.442903692","814.283328025"
"baseline_J40_Q120","73.8888888889","0.864340074436","311.747989135","813.624343469"
"baseline_J40_Q120","74.0","0.865887170916","312.053053471","812.965404503"
"baseline_J40_Q120","74.1111111111","0.867436670172","312.358096701","812.306511126"
"baseline_J40_Q120","74.2222222222","0.868988577794","312.663118825","811.647663339"
"baseline_J40_Q120","74.3333333333","0.870542899391","312.968119842","810.98886114"
"baseline_J40_Q120","74.4444444444","0.872099640589","313.273099754","810.330104531"
"baseline_J40_Q120","74.5555555556","0.873658807031","313.57805856","809.671393511"
"baseline_J40_Q120","74.6666666667","0.875220404377","313.882996259","809.012728081"
"baseline_J40_Q120","74.7777777778","0.876784438306","314.187912852","808.354108239"
"baseline_J40_Q120","74.8888888889","0.878350914515","314.492808339","807.695533987"
"baseline_J40_Q120","75.0","0.879919838716","314.79768272","807.037005325"
"baseline_J40_Q120","75.1111111111","0.881491216641","315.102535995","806.378522251"
"baseline_J40_Q120","75.2222222222","0.883065054041","315.407368163","805.720084767"
"baseline_J40_Q120","75.3333333333","0.884641356682","315.712179226","805.061692872"
"baseline_J40_Q120","75.4444444444","0.886220041178","316.016943712","804.403401583"
"baseline_J40_Q120","75.5555555556","0.887801169173","316.321677646","803.745176285"
"baseline_J40_Q120","75.6666666667","0.889384777298","316.626389842","803.086997941"
"baseline_J40_Q120","75.7777777778","0.890970871386","316.9310803","802.428866552"
"baseline_J40_Q120","75.8888888889","0.892559457286","317.23574902","801.770782118"
"baseline_J40_Q120","76.0","0.894150540869","317.540396001","801.112744638"
"baseline_J40_Q120","76.1111111111","0.895744128022","317.845021244","800.454754112"
"baseline_J40_Q120","76.2222222222","0.897340224652","318.149624749","799.796810541"
"baseline_J40_Q120","76.3333333333","0.898938836683","318.454206516","799.138913925"
"baseline_J40_Q120","76.4444444444","0.900539970059","318.758766545","798.481064263"
"baseline_J40_Q120","76.5555555556","0.902143630744","319.063304835","797.823261556"
"baseline_J40_Q120","76.6666666667","0.903749824717","319.367821387","797.165505803"
"baseline_J40_Q120","76.7777777778","0.90535855798","319.672316202","796.507797005"
"baseline_J40_Q120","76.8888888889","0.906969836553","319.976789277","795.850135161"
"baseline_J40_Q120","77.0","0.908583666473","320.281240615","795.192520272"
"baseline_J40_Q120","77.1111111111","0.910200053798","320.585670214","794.534952337"
"baseline_J40_Q120","77.2222222222","0.911819004605","320.890078076","793.877431357"
"baseline_J40_Q120","77.3333333333","0.913440524992","321.194464199","793.219957331"
"baseline_J40_Q120","77.4444444444","0.915064621072","321.498828583","792.56253026"
"baseline_J40_Q120","77.5555555556","0.916691298982","321.80317123","791.905150143"
"baseline_J40_Q120","77.6666666667","0.918320564876","322.107492138","791.247816981"
"baseline_J40_Q120","77.7777777778","0.919952424929","322.411791308","790.590530774"
"baseline_J40_Q120","77.8888888889","0.921586885335","322.71606874","789.933291521"
"baseline_J40_Q120","78.0","0.923223952307","323.020324434","789.276099222"
"baseline_J40_Q120","78.1111111111","0.92486363208","323.32455839","788.618953878"
